Date, Experience, Questions
2014-03-25 22:20:23.453,the interview process started with the ubiquitous written round. this round had two sections viz technical and aptitude. the aptitude questions were witty and a bit confusing but were solvable. the technical questions were more concentrated on logic design and basic electronics with a bit of networking. there were 50 questions  30 aptitude  20 technical . the selection for the next round was based on some relative cutoff.. around 250 300 people wrote the first test and 60 of us got selected for the next round. the second round was panel interview which the recruiters started immediately after declaring the results of the first round. my interview was conducted by a 2 member panel. my first round score was good as were my academics scores which aided gain some comfort in the interview. we had to submit the resumes before the interview started. my main subject of interest is networks  so they routed me to a panel which had an interviewer well versed in networks. i told my subjects of interests as networks and os  operating systems . the panel members grilled me tested my technical knowledge relating to these fields. they asked me some questions on the projects that i had mentioned in my resume.the technical questions ranged from basics to specifics. the interview went on for around 30 35 minutes. i answered most of the questions  about 80 85   with detailed explanation wherever needed but could not answer some of the questions for which my answer was a plain  i don t know  sir . after the first round of interviews   they called me again and asked about my final year project and my plans on future studies and career. this lasted for 10 15 minutes after which all of us had to wait for around 3 4 hours meanwhile they completed the interview rounds for all the first round selects. then there was a casual hr interview. the questions were also casual testing my soft skills. all these interview processes were carried out on a single day. after all processes and procedures they declared the names of the final selects at 12 in the mid night  they selected 13 people from our college out of them 8 were recruited for software engineering profile   i was one of them      and others for it profiles.,1. how to delete the content of a file without opening the file in linux  2. how does the transport layer provide secure and reliable communications     i was familiar with those services in data link layer  so had to extrapolate that knowledge to transport layer     answer question
Date, Experience, Questions
2013-10-03 02:02:55.673,1st round  technical test  which included questions regarding c electronics communication systems and aptitude 2nd 3rd rounds  interviews based on c language basics  os basics  data structures and a few puzzles were asked 4th round  optional    hr round,dynamic programming   answer question
2013-09-10 08:55:37.427,firstly there was a written round consisting of general and technical aptitude.50 questions in one hour. then 36 students were shortlisted. the interviewers were looking for learnings in networking and data structures.being from a circuits backgroung i lacked the knowledge. dint get rhrough,traverse a linked list from the end ten places   answer question
2013-09-10 13:34:05.35,first round was written test  which consisted question from signal processing  sql  aptitude  programming  computer architecture  data structure  operating system second round was interview for selected people  i was among selected persons  the interviewer was a very friendly person  although i could not get selected because of not being efficient at coding  but he did not put me down  but tried to have pleasant interview,given a automated parking lot  try to think what will be the problem can arise   answer question
2013-09-14 08:01:16.55,1 written round   2 tech interviews   1 hr,i was asked to write the most difficult code i had written ever.   1 answer
2013-07-31 04:35:16.677,first round was apti which mostly consisted of quant and digital electronics questions and few os and c questions too.. it was easy and i cleard it.. nxt round was technical interview in which he mostly asked me abt computer organisation and microprocessors,what does 32 and 64 bit mean in specs of comp   answer question
2013-07-31 12:14:16.953,it was an on campus hire. the questions were textbook questions on operating systems  algorithms and datastructures.,what was the biggest challenge you faced and how did you overcome it    answer question tell me how you would improve this specific device   answer question
2014-11-12 04:26:52.397,3 interview rounds 1 round completely on security as i m from information security  m.tech   background it was simple only on basic algo n ques 2. round   was mix up kind hr and technical simple data structure question print a link list without any syntax error on paper 3. round   formality just an hr round,your field of study was not related to this job why you have applied for it   answer question
2015-08-26 07:56:03.25,after the online test  i got a call from an hr manager  who asked me about my life like hobbies and so on. after that  i went to lisbon to have two video interviews  about tech stuff  with people from london and after that i was asked to go to london and spent a whole day in a room with different people from different areas coming in and interviewing me.,data structure realated questions   answer question
2013-06-25 14:01:13.64,i saw the job posting hr guy contact me a week later although i have received an email that i have been rejected,No Question
2014-09-20 03:50:41.847,first round had aptitude as well as technical questions.technical questions were from computer organisation and microprocessors.2 technical round of interviews were there.last round was hr round which was easy. nearly 60 students cleared the first round and 8 students cleared the whole process,No Question
Date, Experience, Questions
2013-04-10 09:18:28.857,campus placement. written test followed by one round of technical discussion and one round of hr discussion. mostly project related questions in technical round.,design a sensor to predict if a person is hungry or not.   answer question
2015-04-11 11:00:37.15,telephonic round followed by 3 face to face technical rounds   followed by a managerial and hr round. the process took place over a span of month and was a good experience. interviews were of average difficulty level. the opening was for a java developer. and the questions asked were based on java  os  design patterns and data structures and algorithms. managerial round was focussed on domain knowledge.,write a code to find shortest path between pairs of cities given a graph represnting connection between cities.   1 answer
2013-02-20 13:57:49.107,i was referred by my supervisor in graduate school to the engineering manager of the cisco team i was applying for. then i went to the company and had a chat with the engineering manage to get to know each a little bit. a few days later  i got an onsite interview. i was asked something about my resume  a few design questions and two easy coding questions. everything went smooth. i got an offer the next day.,a design problem about the project they ve been working on. i was asked to provide my solution based on my own research experience.   answer question
2013-01-21 20:37:40.897,hr    4 technical rounds   manger round   hr interview,how to check the precision of the values registered in the hi and low parts of the register     answer question
2013-01-09 20:51:32.607,the first interview was through phone and it was mostly going through my resume  while trying to focus on the areas related to telecomunication and problem solving the second interview was a 3 30 hour long and was done by two people. it was a very technical interview  quesitons about c    how to write functions   recursion  deleting and adding to linked lists     microprocessor behaviour  registers  and they ask what i follow to stay up to date with the latest tech related news,merge sort quick sort   syn ack 3 way handshake etc.   answer question
2013-06-14 10:35:44.003,2 technical rounds. 1 hr round . . questions related to data structures and algorithms were asked. also some related to computer networks. easy one  and an enjoyable experience . the interviewer made me feel comfortable. overall a nice experience. 2nd round was a bit challenging one. the initial aptitude test is an easy one covering basic aptitude and coding.,questions on linked list were only asked. they are easy      answer question
2013-02-20 05:45:05.25,there was a written test which had questions from aptitude  c  data structures  operating systems deadlocks   analog electronics and basic electronics. 150 people attended and 38 were shortlisted. then there was technical interview and questions on c and operating systems were asked. shortlisted people had another technical interview and and questions from linked lists were asked. then there was a hr interview just for formality.,computer network management   answer question
2012-12-13 12:44:06.523,number of intervies 1 written 2 technical and then technical and hr interview.interviewers were cool and supportive,questions were not difficult.   answer question
2012-12-12 04:38:19.87,three interviews   one with the hr  one with three managers and one   with three employers from the team.,how to find when 2 linked lists are merged.   answer question
2012-12-07 20:53:52.91,campus recruitment. 2 technical 1 hr.,No Question
Date, Experience, Questions
2012-12-26 20:30:08.107,cisco came to our college..   there was a written test of around 1 1.5 hrs. questions were on aptitude  quant  data structures  c programmng  microprocessors  communication networks  embedded systems  some semiconductor details were also asked. no negative marking .   20 30 students were shortlisted for interview. interview questions were   he gave me a c code and asked me to find errors in it errors were due to passing by value and passing by reference types of args to functions..   difference between risc and cisc type of architectures...   nyquist sampling theorem   shannon s 2nd channel source coding theorem.   principles of cdma operation  encoding formulas etc.   questions related to network layer in osi model.  ip datagram etc.    questions related to ethernet address and broadcast routing.   questions related to domain name and dns servers  nat dhcp etc..,about dns servers.. the interviwerer kept asking me questions about this topic   answer question
2015-10-06 12:38:38.773,a written test  which covers a vast number of topics ranging from transistors to operating systems. it is a multiple choice exam and followed by technical round of interview and a hr. technical round is important and they mainly concentrated on algorithms and data structures,give an algorithm write a program to find out the intersection node in two linked lists  which are in a shape y. given length of linked lists   answer question
2012-11-29 04:48:01.11,good process and fair if followed correctly  procedure driven and rather lengthy.,how many lines are there in cisco logo... lol...   1 answer
2012-11-30 02:04:57.447,campus recruiting, static functions applications.   1 answer
2012-11-25 11:15:05.57,wirtten test will be very easy and then two rounds of interview one technical and other hr technical round will be major elimination round,unexpected fundamentals of digital electronics like diode  transistors that are no where related to it   answer question
2012-11-06 05:20:19.983,little tough and with several levels of interview you need to pass through...,none of the questions were too difficult and i was well prepared.   answer question
2012-11-02 09:44:16.317,written has objective questions and was pretty easy. they had come for campus placements to our campus.   there were 2 technical rounds and 1 hr.   first technical lasted approximately for 40mins. but mine was 1hour.   it wasnt very difficult  basic stuff was asked.   more on c   c   and networking were asked,few networking questions and java questions   1 answer
2012-10-31 06:23:49.7,written test   1  technical   2  hr   1,No Question
2012-10-26 10:59:19.35,they have a good interview process but since hiring was going on at a very fast pace at the time i joined  i had troubles with interview setup  knowing about teams   job description etc. the interview consisted of a lot of questions on the projects done by me. there were very to the point questions based on c language and networking concepts.,No Question
2015-09-05 00:32:20.91,2 technical rounds and 1 hr. technical round was mostly on networking on java and database questions. there were 4 to 5 people in the panel  different department people have interviewed me.,No Question
Date, Experience, Questions
2012-09-21 03:00:56.98,initial round was a written test consisting of 20 aptitude and 30 technical  networks  digital logic mostly  questions. next round was a techhical interview. questions asked ranged from explaining about previous projects undertaken to explaning some algorithms  search sort etc . some also involved about the programming language you were mostly familiar with  for ex  c . there were some questions on networks  osi layer  switches  routers etc. math puzzles may be asked. round following this would be hr.,asking puzzle was a bit unexpected. it was the water jars puzzle.   answer question
2012-09-08 14:00:51.027,round 1 was an aptitude test and technical test. the topics asked were digital electronics  microprocessors  basic c and certain apti questions. some questions asked  1.interrupts 2.nmos  pmos channel length 3.output display round 2 interview   technical main focus on your coding skills. also asked about computer networks. various protocols etc. how does a server work  what happens when you sign in on multiple browsers with different usernames. how this is achieved ,fourier transform  fast fourier transform  matlab   1 answer
2012-10-06 10:52:52.017,the interview panel was very friendly . they made me comfortable and less tensed . the best thing about this company is that  if u have talent even though in some other field   not just software side  they will hire you for sure. i have attended many interviews   but as far as i know this company interviewing method is the best,explain the working of ping command    i am an ece student   so this seemed a but difficult .   answer question
2015-08-16 10:29:27.66,  good  focus on the role based skills   lasted for 2 hrs                                          ,data structures  role based skills  c  c    linux  puzzles   answer question
2012-08-31 01:34:57.313,came on campus. had a written round after the ppt. the written round consisted of around 15 20 aptitude  15 electronics based questions  15 20 c ds os networking questions. in total there were 50 questions. dint clear the written round. there were three rounds of interviews. the interviews are not very tough from what i heard.,electronics questions were not expected in the written round.   answer question
2012-08-25 06:00:31.603,aptitude 20   30 technical questions in written test... technical interview was on c  basic electronics  microcontrollers  networkin related subjects hr was simplw...,none... be well prepared...   answer question
2012-08-23 04:14:48.24,you will have 5 to 6 technical rounds. then you will have to meet the manager if you are through. mostly they will announce the results on the same day. then you will be called for a hr round.,there were no difficult questions as such. they just test your basics in the interview and if you are well prepared you will get through.   answer question
2012-08-31 08:51:43.23,this was through the campus placements in my university. there was a written test first  from which around 40 people were selected for the next round.. then i had 2 technical interviews and one hr interview.. the details are as follows 1  written test   had 20 aptitude and 30 technical questions.. aptitude had a lot of questions from permutations  combinations and probability.. technical had a mixture of os  microprocessor  digital electronics  c  comp arch etc.. 2  first tech interview   was asked to speak about my projects.. then few basic questions from networks.. like different protocols and their functions  layers etc.. was asked to code for a logical puzzle.. 3  second tech interview   this was with a different panel.. again spoke about my projects.. then questions based on computer architecture  pipelining  interrupts etc   microprocessor  8085  8051 based qns  4  hr interview   typical stuff.. tell me about urself.. talk about some non technical activity you have done in college.. strengths  weakness   family etc..,explain the architecture being used in today s latest processors...   answer question what happens when you ping a device  explain at the layering level..   answer question
2013-04-05 08:09:08.78,written and interview,design and write a code for a cyclic buffer used in routers.   answer question
2013-01-26 05:29:57.333,it was under campus placement. it consisted three rounds 1. written test 15 aptitude  15 electronics  dcs topics based 15 c c   based questions 2. technical round    basic ds que like reversing a linked list  dll to bst etc. os and aca will be pretty handy to crack it    3. managerial round   why cisco  future plans and project details,using pthread delete the linked list in optimized manner    buzz sigh...   answer question
Date, Experience, Questions
2015-10-11 07:05:14.613,2 3 technical interviews  1 hr round. interviewers were very friendly and comforting and dont let you feel nervous. first they gave presentations about working at cisco and how can it be a career boost. then we had our first interview round where some general questions about algorithm design were asked. second interview was more about networking and its fundamentals  and some puzzles  which i was notable to solve. usually people were having only two interviews  but i was the only one who had three interviews  where they asked me questons about graphs. fourth was hr round  where he asked me general questions about working there at cisco.,even though graph theory was to be taught in a course which was supposed to be studied after the interview process  but still they asked me to design djikstra s algo.   answer question
2012-07-18 13:41:22.053,got the call by employee referral  steps included phone interview  5 1 1 interviews,expected c programming questions  operating systems and networking basics   answer question
2012-08-10 21:15:10.537,there were one written test of 1 hr comprising of 50 questions. 20 questions from quantitative aptitude and lr 30 question from tech which consisted of digital electronics operating system digital communication  pcm  and some c questions. interview was of three rounds 1st was technical round c ds networking  os and digital electronics were asked.,xnor to nor gate   1 answer
2012-09-03 10:47:18.657,there were four stages.first was aptitude and technical written exam which had 20 aptitude questions and 30 technical questions to be completed in 1 hour.then it was technical interview for 80 90 mins mostly on networking and i had hr interview for about 25 mins,why cisco and where do you find yourself after 5 years   answer question
2013-07-17 09:50:46.407,1. aptitude test with c program outputs 2. gd 3. technical hr interview,hardest problem was to reverse a linked list.   1 answer
2015-05-27 02:14:42.277,1. telephonic round    brief discussion about my skillset and the requirement detail 2. in depth telephonic round   in depth discussion on the subject 3. face to face round    formal managerial round 4. hr round   salary and other disscussion,about your last project in detail.   answer question
2014-10-27 17:37:45.14,we had a written round in college. there were around 50 questions which included questions from broad range of topics from c programming to networking. i was then called for an onsite interview which included 3 technical rounds  and a hr round. the questions mainly tested the knowledge in networking and algorithms. the questions were simple enough though.,well most of the questions were quite simple if you had prepared well enough.   answer question
2012-07-25 08:39:23.493,i did my summer internship at cisco this year  for internship there were two telephonic rounds. first one was technical round  all questions were from data structures and object oriented programming principles  second round was an hr round where they asked me about my interests  family  etc. during the internship i applied for full time job  where they took one written round  which had 50 questions  20 math mat  30 technical  and was supposed to be done in one hour. technical questions were from digital electronics  computer architecture  and microprocessors microcontrollers. after written round there were technical  manager and hr rounds. in technical round they asked me questions from my projects  data structures and sockets  manager round had few technical questions and brain teasers  and hr round had questions like why i want to join cisco  etc.,technical round was ok  hr asked some tricky and direct questions like why i want to work for a company rather than joining my family business   answer question
2012-06-16 17:08:15.55,the interviewer  hiring manager  called me on time. at first he asked me to introduce my background  and then asked questions related with my background. actually  there are about 12 qualifications in their job description in which 11 qualifications i am very strong on. however  finally he said the remaining 1 qualification  1 front end programming language  is critical for the job. so i knew there wouldn t be an offer.,describe the singleton design pattern  and the factory pattern.   1 answer
2012-06-08 09:12:51.763,ask about couples of c and os questions.  function pointer  const  static...etc ,what is different between static variable and global variable   1 answer
Date, Experience, Questions
2012-10-12 06:23:24.613,i had a phone interview with general questions about my backgraound  the next round was a phone web interview  the guy type programming questions and you fill out the designated space,constructing  sorting and reversing singly linked list  doubly linked list   answer question
2012-04-29 16:29:33.75,webex interview with mgr,questions about pointers. make sure you re totally comfortable with pointers   answer question more qns about pointers  and assignments in if and while looks. if   a   b     and while a b       2 answers
2012-04-04 13:05:15.39,i was initially interviewed with a quick phone screen. just some c debugging questions. i flew through it. was later invited for a telepresence  cisco s proprietary video conferencing system  interview. i only had to go to my local cisco office while my interviewers were in california. there were 3  1 1 interviews. one by the project manager  then by a senior manager and then by a software engineer. the first was resume based  plus some hr questions. the second was purely resume resume based plus some knowledge questions. the third was purely code based with some c questions.  pointers and stuff  the manager called me the next day to let me know i was selected ,how to reverse a linked list    answer question how to create linked list without using pointers    answer question
2012-07-08 23:56:42.577,the interview consisted of two technical and one hr round. first round was just a background check of the basic programming knowledge mainly all about c programming and datastructures. second round included just one or two questions but were tricky. finally the hr round which was just similar to other formal interviews,if there are 1000 websites and 1000 users  write a program and data structure such that i can query for the followin at real time  1. given any user  i get the list of all sites he she has visited 2. given any website  i get the list of all users who have visited it.   1 answer
2012-06-15 23:42:50.38,i first got a phone call and the my availability was asked after which a day for interview was fixed. interview lasted for around 50min. i was asked to code on a shared screen with webcam on. the interviewer was one of the member from the same team which had an open position. the interview started with a walk through of my resume  and my interests. the interviewer then narrated to me  what the team does. i was asked just one question and was allowed to code in the lang i preferred  though he told he would appreciate if it was c. i chose c itself as that was the language i was comfortable with. he put forward a problem which was more of a data structure  design question and i tried solvin it slowly. he gave few tips me whenever and wherever i got stuck. it took 3 weeks  after which they responded with a reject.,in the following code segment what will be the result of the function  value of x   value of y  unsigned int x  1  int y  y    0  if x    y  printf  same    else printf  not same        answer question
2012-06-06 20:59:45.33,written test was the 1st round.they allotted 9to12 time slot for me.it was crowded and simply they were unable to handle the situation.atlast by 12.30pm we entered into the company.the question paper included questions from 4 sections1.logical reasoning and english 2.general aptitude and c pgm 3.networking unix and linux commands 4.software testing basics.it was tough and they alloe wed only 80 mins.,how would you implement the try finally construct in c      1 answer
2014-02-28 05:39:51.893,i asked a friend at cisco to pass on my resume. i got a phone call from a recruiter who asked me some questions about my experience and scheduled a screening interview. i then came in for a 1 hour interview  all technical questions not too difficult. that same day i was told i passed and we scheduled a full day on interviews. the interview day was made up out of 5 one hour interviews each with a different interviewer  one had an additional engineer observing the interview as part of their interview training process.,what cisco should expect from you and what are you expecting from cisco    1 answer
2014-01-21 01:11:38.937,very well planned interview and hiring process. we can use internal facilities during interview process. interview will be based on your previous experience and some questions related to programming and os.,none of it was so difficult.   answer question
2014-03-05 02:52:40.343,there was a telephonic screening round  after which there were 5 rounds of technial rounds. all of them are around c programming  data structure  networking   and problem solving. i would say its neither difficult nor easy. in all the rounds there was a puzzle asked. and datastructure questions involved linked lists and trees.,factorial    1 answer factorial iteratively  since i did it recursively first    answer question
2012-02-08 21:35:50.343,talked a little about myself and current projects. he then asked me to code up factorial. i did it recursively  he then asked me to do it iteratively. i coded it up perfect  and he said that was all the coding i needed to do. not sure why they didnt ask me harder questions  especially since i did it perfectly and didnt get an offer. i was one of the first interviews of the day  so i think he may have under estimated the level or interviews he was giving or something.,No Question
Date, Experience, Questions
2012-05-06 01:38:41.84,they had 3 rounds of personal interviews once i cleared the written test. first interview was totally based on computer networks. he asked me some basic concepts of networking. second interview was based on my cv. he asked me few questions on data structures  about my projects etc. and the third was the hr interview and the main questions were why cisco  and would you like to go for masters or not  ,hr question  your academic skills are excellent. why don t you go for masters   i would suggest you to go for masters    1 answer
2012-05-14 22:51:31.167,it was a campus recruitment. my interviewer was cool  gives you time to think  so don t be tensed.,how do you rotate a 8 bit integer    answer question what is kernel user mode   answer question
2012-06-29 09:17:15.573,got invitation of written test via employee referral. out of around 2000 candidates  100 150 managed to pass that barrier. then after few days interview date got scheduled. there were 4 rounds as of total that day. from morning 9am to 8pm attended all the rounds. was asked almost all subjects of computer science. also was asked questions about practical problems  coding. there was a lot of coding  algorithms  optimizing codes  reducing time complexity.,why cisco   1 answer
2013-10-19 09:38:28.073,i got hired on campus. there was a written test first. then  two rounds of technical interview followed by a hr interview. in the written  questions were from computer science  mathematics  and electronics. in the technical round  they asked me about the basics of c  oop  data structure  operating systems and networking. in the hr round  general questions such as why do you want to join the company  etc.,almost all the questions were on expected lines   answer question
2011-10-27 12:56:04.91,the interview was mainly behavioral in nature. we spoke about what was on my resume and i had explain some of my past projects and was then thrown a couple of cases to analyze and comment about.,describe past incidents where you ve had a conflict with co workers and how you handled it.   answer question
2011-09-27 14:37:41.883,the recruiter was really nice and he just asked a puzzle. given 8 balls  7 of them is 10g and the 8th one is .9g  you can use a balance scale  how can you find the lighter ball if you can use the balance scale only two times. i think the puzzle is very common. but i have not solved it during the interview. sorry about that.,find the only lighter ball from 8 balls using a balance scale only two times.   1 answer
2013-09-21 23:04:12.303,basics is expected from freshers,everything will be simple if you are strong in basics   answer question
2012-07-11 00:17:05.43,i was asked to come at 10 and interview took place for 3 days   first day was a general hr type of test and second day was the skill test and 3 was a day they were satisfied to map me to a project where i was asked my  reference to be in a software side and i declined and was later given business unit support team activities and was very happy with that .,why did you use manets in your security detection systems    1 answer where to you see yourself in 5 yrs     1 answer
2013-11-25 08:26:15.483,apti technical round technical interview   2 rounds hr interview  could be telephonic  be prepared with basic c questions. dont try to over expressive. interviewers will help you to get the solution. just be patient. written test pattern changes with time. just google for the latest pattern. as far as mine was concerned it was a combination of electronics digital  c lang basic apti ones.,question on dummy pointers and also volatile variables.   answer question
2012-06-26 20:57:44.36,i got the news about the vacancy in this company online then applied for it. after which candidates were shortlisted on the percentage basis for written exam. then there was selection on the basis of written exam for technical interview. after which there was final selection. interview was in three round and with each round difficulty level increased but overall it was nice.,my background details.   1 answer technical questions on networking   1 answer
Date, Experience, Questions
2013-08-07 11:02:56.227,phone interview  on site one on one interview with lots of technical questions.,how to prevent looping in layer 3   1 answer
2011-03-20 09:01:27.543,scheduled a 45 minute interview through my campus career center. when i received the call  i realized that i could not understand the interviewer very well  so i grabbed some ear phones to make the process smoother. the most difficult part of the interviewer was just making sure that i understood the questions he was asking  so i just repeated them back to make sure that i got them. started off with basic interview questions  then asked about code understanding and a couple thought process questions.,describe a time when you had a problem with a group member and how you solved it.   answer question what are the differences between static and extern variables    answer question you are given an array that contains n 1 unique elements in the set of 1 to n. this means 1 element is missing. how do you find that element    answer question
2011-04-19 07:13:06.073,pretty simple interview yet thorough. all sorts of questions ranging from dsa to networking to os.  all basics  nothing fancy  a good resume helped. hr interview was quick  i guess the technical interview went well so they just quickly brushed it up.,write code  on paper  to count number of words in a sentence.   answer question
2011-02-22 20:08:57.8,flew candidates out to cali. went through three rounds of interviews 45 mins each. went over what was on my resume  some basic programming questions like linked lists  and also some intelligence questions like how many weighs do you need to know what is the bad ball out of 8 balls.,how many scale measurements does it take to know which ball out of 8 balls weighs more  then how many does 28 balls take    8 answers
2011-04-04 15:29:26.69,the first round was a shortlisting multi choice objective type test consisting of 50 questions. half of them were general aptitude questions while the rest were from various fields like computer programming  microprocessors  database and basic electronics. around 50 candidates were shortlisted. after that i had 3 rounds of 1 1 interviews. the first round was technical consisting of various questions from linked lists  threads  semaphores and a few basic networking questions. the next round was mainly a resume walk through where i was evaluated on my various projects and responsibilities and my strengths and weaknesses judged. the last round was a hr round and was more like an informal chat.,how would you code a stack using linked list    1 answer
2015-09-09 15:52:29.513,first phone interview with the hiring manager  then interview for like half a day with like 7 different people  mostly senior engineers and two managers. lots of technical questions with the senior  so you better know your stuffs. the managers would ask you more about your past work experiences.,what is an interrupt routine    answer question
2011-04-06 11:32:06.28,1. introduce myself 2. review the resume 3. the interviewer picked one of the project she was interested and talked more about it. 4. some extra questions about personality.,why you didn t do this way...    answer question
2011-01-19 08:37:08.417,i contacted a person inside cisco  whom i don t know. he reviewed my resume and contacted me to have a short phone interview. it was roughly 30 minutes long interview  he mainly asked questions oriented to software development  which i don t know much about.,how to efficiently implement log function using c    answer question
2011-08-07 02:55:57.27,for screening they conduct a written test 50 questions in total  20 aptitude types and 30 engineering. in this 30 questions 60  electronics  and 40  in cs. after that 3 f2f technical interviews and 1 hr interview. they will ask about your projects. c  in depth  data structure mainly trees and linked list  algorithm basic  os baiscs more than average.  networking  basics college level ,where is string constants stored in memory  ex  char   a    hello      3 answers
2010-10-13 07:44:54.627,on campus preliminary interview  waiting for result. typical resume  coursework walkthrough. short question on data structure and algorithm. a couple basic networking questions. interviewer was very nice and helpful. there is an on site 2nd round after.,what does a router do    answer question
Date, Experience, Questions
2011-06-19 11:52:45.613,very detailed and competitive interview process,throwing egg from maximum floor such that it doesn t break   2 answers
2011-04-14 18:28:40.057,the interview went well from different perspectives. it started from phone interview after hr person found the resume online. in the phone interview  several general technical questions were asked to determine if the employer wants to move further or not. after that  an onsite interview was given. several guys showed up in the one hour each onsite interview  focusing on tech questions and puzzles. the offer was given after the onsite interview in a month or so.,what do think about your future career path in this company    answer question
2010-07-07 09:48:46.48,i submitted the resume online on their web site. also it was referred by an alumni from our university. in a 1 and a half hour interview. ask some c questions  like what is the functionality for a static variable and a static function in c. and write some c programs like binary searche.,what is the functionlity for a static variable and static function in c   answer question
2012-03-04 01:32:45.837,2 phone interviews and a full day of onsite interview. general programming questions  data structures  networking were asked.,write code to see if a string is a sub string of another    3 answers what do you know about memory leaks in c    1 answer
2010-05-19 10:50:30.683,the hiring manager called me up on phone and asked reasonable technical questions. priority invertion  deadlock  mutexes. keep in mind that this was probably for a position which required very good os concepts. i gave satisfactory answers and he arranged for a 1 1 the next week. the onsite interview had about 5 people. first one was hiring manager himnself. gave a c test. simple sorted array merging. i had rusty hands. followed by another enginner who grilled me on os concepts. how is executable format stored and loaded. where are variables stored. how are interrupts handled etc. majorly os related stuff. also recursion c questions. this was followed by another round of hard core questions on os  threads and non amskable interrupts followed by a simple question on linked list. need to know basics about datas tructures and algorithms. which one is more efficient etc. after this a member from different team came by  asked some questions on my earlier work and another tree recursion program. this followed by the hiring manager of another team  asked basic question on my previous work and other problem solving scenarios when two processes are communicating with each other ipcs . i was asked to come by for a second round after a week. the first 1 1 was difficult for me. some questions on semaphores  mutexes. c programming question specifically targeting your knowledge of bitwise operators and memory management. did not do so well. this followed by simple rounds by 2 other persons. previous work. multiple processor programming etc.. overall  i probably needed more experience in the area that they wanted. did not get the offer.,depth of a tree program   answer question common elements in two linked lists   answer question
2010-08-17 15:32:31.683,they asked general questions. very meaningful interview to test your knowledge and aptitude. very few tech questiosn,analytical   answer question
2010-07-31 21:27:39.97,was finished in a day  not at all tough.,ds related questions   1 answer
2014-06-24 09:14:17.943,one round of written test  1 1 and hr interview written test contained questions on c   ds  os and networking technical interview started with basics and covered mostly on operating system concepts and networking concepts  ending with couple of questions on data structures,questions were simple and basics on networking and operating systems   answer question
2012-10-12 10:21:30.163,cisco mainly look for your knowledge on networking side  and should be good in c c   or whichever language you re being interviewed for. also you should be good on operating system concepts.,i didn t prepare much on networking when i went for the interview  so i found it difficult to answer some of the questions related to tcp ip and networking. but i was able to question properly on c programming and all and was able to clear the interview.   answer question
2013-11-04 02:08:21.763,6 rounds of technical interview and 1 round of hr interview,questions related to ems domain   answer question
Date, Experience, Questions
2012-10-03 07:35:08.51,campus placements  1. aptitude   technical test 2. tech round 1 3. tech round 2 4. hr round   written text  aptitude was ok ok. technical part included very few computer related questions.mostly they were digital analog electronics. interview i had only 1 tech 1 hr .if you perform very well in tech round 1  you will have direct hr round. ,design a system which should be able to create only one object instance at a time . no other object instances should be allowed to create.   answer question
2011-02-27 22:56:24.313,there are six peoples involved interview. it was take almost 1 hour for each of them. there was data structure coding  c . unix command questions. operating system question.,write linked list using c   answer question
2013-10-29 22:10:19.273,interviewed by 3 people. all senior professionals. pure technica... ds   algo asked,desging ce and cb circuit   answer question
2011-11-18 00:51:39.543,was very exciting to interview with them for this position. hr was very helpful and really enjoyed the experience.,explain difference between tcp n udp    1 answer
2010-09-01 00:14:01.803,there was a written test which had topics from the standard computer science subjects   some electronics basics like gates etc. also mathematical logic puzzles type qs. shortlisted candidates had to go through one technical interview  2 interviewers  and one hr interview  1 1  in the tech interview apart from usual puzzles and cs qs  the stress was on networking concepts as well. hr interview was also pretty thorough,they asked to describe how a message from one computer system reaches another over the internet.   1 answer
2011-08-11 23:07:32.39,had phone interview first where basic questions related to background wer asked. after that i was called for 1 1 interviews. there were 6 interviews  30 mins each. some were technical   some were more personality tests. got an offer within a week. salary was negotiable.,none of the questions asked were difficult or unexpcted.   1 answer
2012-07-18 16:32:45.937,first a phone interview. followed by 7 people interview 1 1 . there were questions about networking  previous company projects about design  programming questions.,explain sliding window.   answer question
2012-05-31 11:08:27.22,employee referral  1 telephonic interview and 3 personal interviews all technical. then one round of hr interview. looked like a bunch of smart people who are proud to be with cisco,they asked a few puzzles and c programming and data structures questions   answer question
2010-07-10 13:11:50.953,phone call from human resources to chat. phone call from human resources to set up interview time.phone call from human resources to confirm. conference call with interviewer.phone call from human resources to set up on site interview. 7 8 interviews on site. exhausting and boring questions. interview ended later than was set to and had little time to catch the plane.,why do you want to work here as a software engineer    answer question
2012-06-10 23:52:10.5,collage interview process it is simple.,more about c and data structure generic q   1 answer puzzle   1 answer
Date, Experience, Questions
2009-06-13 12:04:25.113,the interview process started with the on campus screening interview. the questions were on data structure and on the projects i was working on. then they invited me for the second round of on site interview. the on site interview took a whole day with three interviews and the lab tour. all interviews were technical questions and usual questions such as reverse the linked link  why do you want to work for cisco.,how the watchdog timer is implemented    1 answer
