Date, Experience, Questions
2013-03-21 20:03:43.91,got a contact from a recruiter through email  after a phone screening i scheduled a phone interview. meanwhile contacted a friend who did an internal referral. thanks to his referral my phone interview was canceled and i went onsite for a full day of interviews. first interviewer asked system design questions  the other 5 interviewers asked coding questions  most of them pretty fait and i must admit simple. one of them asked a pretty difficult one that i had a hard time.,a very complicated algo related to points on a plane.   answer question
2012-09-17 13:09:57.593,i was one of 25 people who qualified to onsite round of google code jam in new york. i decided to interview with them on the day before the actual competition. there was no phone interview  since getting into onsite round of gcj is considerably harder than passing phone interview. there were 4 interview in total   each being 45 minutes long. there was a lunch break after the first two. the third interviewer was about 25 minutes late  so they decided to put him after the fourth one. all that extra time i could explore the floor  they even agreed to arrange me a short show around. interview questions seemed rather easy to me   some of the questions seem to have roots in classical programming olympiads problems. they told me in a week  that i did well on the interview  then they sent all my feedback to a recruiter in london  because i wanted to work in zurich  and not in america. there were several more things they wanted to know before they could make the final decision  grades in university  current salary and so on. thus  in about one month after the interview they came up with the offer. it s also worth noting that i am still on my last year in university  so i will only start working in about a year.,nothing seemed really difficult to me and i usually could find some good approach nearly immediately  whiteboard coding took considerably more time than thinking.   answer question
2012-08-10 22:42:30.973,contacted by google recruiter in june  submitted my resume  45 minute phone interview with one boulder engineer  then got first on site interview in mid july. four 45 minute 1 1 sessions with their engineers  all programming on whiteboard. then a week later was called by the recruiter to schedule the second on site interview for the end of july. this time just two 45 minute sessions  same format. for the first on site interview they gave me the wrong time so i arrived one hour too early  at least it s better than arriving one hour too late. the recruiter told me over the phone that based on my experience the interviewers will ask me to program in language a  however three out of the six interviewers gave questions in language b. don t know if they were trying to trick me or just mis communication on their side  had i known i would have been much better prepared. none of the on site interviewer mentioned anything on my resume  don t know if any of them looked at it or not. most programming questions were not too difficult  and did not require real world working experience. my hand writing is slow and ugly though  which was a disadvantage when writing code on whiteboard. the google office in boulder has nice kitchen and food  however the workspace seems crowded  unergonomic and not too impressive. in the end over a week later i was told they will not give me an offer  no reason  and the recruiter told me this decision was made before the second on site interview result was in  which sounded strange since it had been over two weeks between the first and second on site interview. overall the google hiring process does not feel very professional.,nothing unexpected  all about algorithms and data structure.   answer question
2013-08-29 19:35:22.93,i had two onsite interviews. both were very standard technical interviews.,1. mutable  non mutable classes in java 2. declaring constants in java 3. x y algorithm and its optimization. 4. second largest number from binary tree   7 answers
2012-09-06 20:44:53.64,applied through craigslist sfbay area. got a email from hr immediately next day. scheduled interview the week after email received. interviewer was knowledgeable. asked lot of cs question but they where pretty standard. go rejected in first round itself  was not confident on answers and messed up.,add a new range with a given list of ranges by combining the new range instead of overlapping. for example  1 4  6 7  10 12  add 9 11 should return 1 4  6 7  9 12   3 answers
2012-07-25 20:52:07.66,coming from out of town  you will have to go through 2 technical phone screens before you will be invited on site. if you go onsite  remember that only the onsite interviews matter and the results of the phone interviews don t count. they are just meant to be weed out before the onsite.,algorithm questions  none of them i had heard before. but they were variations of standard interview questions   answer question
2012-08-30 17:23:34.28,i had a phone interview and an on site interview  which i thought went well. the recruiter said hiring commitee apparently was happy. however it didn t go past the executive review and i didn t have any further communication from recruiter. beware of higher level committees  they can and may reject the hiring decision. i also wish i had a better recruiter who gives more feedback  at least letting me know where i stand. i had to call my recruiter multiple times to know the status  she stopped answering once she knew i am not in picture. a simple email saying that i am rejected would have stopped me from having false hopes. that s why i am giving a negative rating for the experience. interviewers were nice and fair  except for one who kept interrupting me through problem solving. i think that was more of his nature rather than antagonism.,write a program print the outsides nodes in a binary tree.   3 answers
2013-02-13 15:24:05.27,i submitted the application online  and they sent me an email asking my availability for a phone interview. the interviewer asked me to write a program to print the outsides nodes in a binary tree.,No Question
Date, Experience, Questions
2012-07-25 20:52:07.66,coming from out of town  you will have to go through 2 technical phone screens before you will be invited on site. if you go onsite  remember that only the onsite interviews matter and the results of the phone interviews don t count. they are just meant to be weed out before the onsite.,add a new range with a given list of ranges by combining the new range instead of overlapping. for example  1 4  6 7  10 12  add 9 11 should return 1 4  6 7  9 12   3 answers
2012-08-30 17:23:34.28,i had a phone interview and an on site interview  which i thought went well. the recruiter said hiring commitee apparently was happy. however it didn t go past the executive review and i didn t have any further communication from recruiter. beware of higher level committees  they can and may reject the hiring decision. i also wish i had a better recruiter who gives more feedback  at least letting me know where i stand. i had to call my recruiter multiple times to know the status  she stopped answering once she knew i am not in picture. a simple email saying that i am rejected would have stopped me from having false hopes. that s why i am giving a negative rating for the experience. interviewers were nice and fair  except for one who kept interrupting me through problem solving. i think that was more of his nature rather than antagonism.,algorithm questions  none of them i had heard before. but they were variations of standard interview questions   answer question
2013-02-13 15:24:05.27,i submitted the application online  and they sent me an email asking my availability for a phone interview. the interviewer asked me to write a program to print the outsides nodes in a binary tree.,write a program print the outsides nodes in a binary tree.   3 answers
2013-07-14 17:37:31.583,i applied online and got a call back after 2 3 weeks. they interviewed me over the phone and the following week they brought me into their local office for 3 more interviews. all the questions were fairly easy basic technical question interview except for one question concerning encryption. i know little to nothing about this certain one type of encryption so i just winged the question and thought they ll forgive me for not knowing one specific topic. however  they called me back 2 weeks later and told me that they were no longer going move forward with the process. i was pretty devastated but what can i do.,they made me sign a confidentiality agreement.   answer question
2012-09-06 16:06:15.75,recruited contacted me via linkedin  i had a pre phone screen and then a phone technical interview. the technical interview mostly involved linked list algorithms and tree traversal techniques  as expected. i was a little slow in resolving the issues but the interviewer was helpful and friendly.,resolving unusual tree algorithms using recursive logic is the kind of thing you most likely haven t done since college. to interview at google you absolutely must refresh your mindset for recursion and so forth.   answer question
2012-06-10 21:05:28.227,recruiter called me and setup a phone screening for a date of my choice. very flexible on the date   they definitely want to give you as much time as you want need to prepare. they make it clear that they are looking for in depth knowledge of algorithms  algorithmic analysis and data structures. interview consisted me answering a couple of questions over the phone and then writing code in a google document.,given a graph node  write a code to return a copy of the sub graph starting with that node.   4 answers
2014-01-27 12:02:20.503,was emailed by internal recruiter that found me on linkedin. setup phone call and discussed my qualifications and the job. recruiter setup technical call.,i was not well prepared for the technical portion of the process. while i am quite capable of writing good code i was not expecting what to me seemed esoteric questions.   answer question
2013-07-02 15:02:20.66,having already been a contact of google recruiter s i was invited to do a 2 hour in person interview where i d meet with 2 engineers for 1 hour each. the first interviewer took me on a 5 7 minute tour of the seattle campus  which allowed us to chat for a bit and break the ice before getting into the meat of the interview. then we stepped into a meeting room and had time for him to ask 1 technical whiteboard coding question and a couple minutes remaining where i could ask any other questions   the process was the same with the second interviewer.,basically the interview went really with with the second interviewer  i talked worked my way through a solution to the complex problem he asked  the question tested my ability to identify precise expectations  clearly define problem scope  and use the most appropriate data structures that whose inherit properties were best suited for the problem . it went less than ideal with the first interviewer because i stumbled a few times while attempting to design a solution to the graph traversal question. once i wrote a solution that i was pretty happy with  he noticed a flaw and we walked through an example where my solution did not work. i began to explain my mistake and write the code to address it  but we ran out of time before i could design a fully working solution. bummer.   answer question
2012-06-18 23:24:12.99,the human resources people are amazing. the communication is really clear and prompt. there is no corporate red tape or template mails or anything. the interviews themselves are well conducted  and one on one. the dress code is informal. the interviewers are really senior people. the questions are well targeted but of reasonable difficulty. unlike other companies they don t interview or ask questions during lunch  the workplace itself is quite awesome. small office  nice atmosphere  usual google freebies.,get the two highest number in a binary search tree   3 answers get the kth largest number from two sorted arrays   3 answers
2012-05-29 19:34:42.91,2 phone interviews and a day of in person interviews. know your data structures and how to apply them to different problems. they are not going to ask you   what is an in order traversal   but they might ask how best to display a binary search tree  not an actual question but similar .,depth first search.   answer question
Date, Experience, Questions
2014-12-01 17:18:17.08,two phone interviews followed by one site interview. the first level is just to know whether you know basics of computer science  data structures and algorithms . coding done with google docs.,design and basic coding questions. nothing out of the world.   answer question
2012-07-31 17:47:26.55,uploaded my resume online  was contacted a few days later to arrange two phone interviews... the interviews went ok but still no offer was made  i needed us visa sponsorship and i guess that was the problem.,write a square root function for a computer without floating point calculations   4 answers
2012-05-23 11:33:17.937,i only had one phone interview. then i was invited to the headquarter for onsite interviews. problems are not hard. bunch of algorithm and data structure problems and one mathematic problem.,three coke machines. each one has two values min   max  which means if you get coke from this machine it will load you a random volume in the range  min  max . given a cup size n and minimum soda volume m  show if it s possible to make it from these machines.   2 answers
2012-09-25 07:28:19.973,there are two interviews and each one lasts 45 minutes. there will be 3 to 4 questions depending on the time. first one is about the projects listed in the resume and last one is you ask the employee for whatever you are interested in the company.,there is not any unexpected question since i was looking for just an internship.   answer question
2012-05-29 14:34:15.57,a recruiter contacted me. we set up 2 phone interviews  back to back. the first one was ok  but since the interviewer asked some general knowledge questions i stressed out at the end and could not finish coding. but she said i m close enough. the second one was a bit like a brain teaser  i had to know a bit of bit manipulation. coding went well and the interviewer was very happy. they postponed the day they were supposed to tell me the results  and at the end i didn t get the on site interview.,do you have any questions for me   at the beginning of the interview    1 answer
2012-05-21 12:08:15.503,i have 2 phone interview and one on site interview,about algorithm   answer question
2012-09-20 23:50:56.017,i applied online and reached out to a recruiter i had previously been in touch with when i applied for an internship. i had one phone interview and then did three on site interviews in a day.,n pots  each with some number of gold coins  are arranged in a line. you are playing a game against another player. you take turns picking a pot of gold. you may pick a pot from either end of the line  remove the pot  and keep the gold pieces. the player with the most gold at the end wins. develop a strategy for playing this game.   5 answers
2014-02-18 06:01:01.677,got referred by a colleague. recruiter contacted me and i responded positively. technical phone interview follows. then i was called for an onsite. they told me i did really well  and i believe so  but in the end i didn t get an offer. the recruiter kept  searching for a fit with a team  for a month after the interview. in all their communication  the recruiters were very professional and polite.,given two sorted arrays with n elements each  find the median of their union in o log n .   1 answer
2012-05-04 23:01:54.99,kinghts pad l shaped movement  how many possibilities given n digits  recursive firstly 1  store the result  then 2  store  the new matrix got the result from the sum of a line of the previous matrix iterater of interater iterateriteratortoiteratoradapter lights off on 2 is on  3 is same other is off multithreading given a list and max using a class to generate to rand  0.. max   that s not in list update data center file  how ,kinghts pad l shaped movement  u take turns picking a pot of gold. you may pick a pot from either end of the line  remove the pot  and keep the gold pieces. the player with the most gold at the end wins. develop a strategy for playing this game.   5 answers
2014-02-18 06:01:01.677,got referred by a colleague. recruiter contacted me and i responded positively. technical phone interview follows. then i was called for an onsite. they told me i did really well  and i believe so  but in the end i didn t get an offer. the recruiter kept  searching for a fit with a team  for a month after the interview. in all their communication  the recruiters were very professional and polite.,given two sorted arrays with n elements each  find the median of their union in o log n .   1 answer
2012-05-04 23:01:54.99,kinghts pad l shaped movement  how many possibilities given n digits  recursive firstly 1  store the result  then 2  store  the new matrix got the result from the sum of a line of the previous matrix iterater of interater iterateriteratortoiteratoradapter lights off on 2 is on  3 is same other is off multithreading given a list and max using a class to generate to rand  0.. max   that s not in list update data center file  how ,kinghts pad l shaped movement  how many possibilities given n digits    1 answer iterater of interater   answer question
2012-06-01 18:20:36.403,onsite interview narrowly focused on white board coding  even demanding all the details on boundary situations  and showed little interest in interviewee s past experience and skills. most interviewers assumed the role of an examiner and were not engaging or interactive. some were arrogant and did not provide adequate clarification for their questions. the interviewee had no opportunity to learn about the project or get to know interviewers as potential co workers during the onsite interview. once the hiring committee decided to move forward based on the interview feedback  the interviewee did have a chance to meet the hiring manager and the team to discuss potential project.,No Question
Date, Experience, Questions
2012-06-04 22:47:20.477,a hr contacted me first  and gave me an overview of what to expect from the interviews  kind of questions  number of interviews  timeline  possible delays  etc. she then went on to schedule a phone interview  which happened in a week s time. they will ask you to code  psuedo code is fine  every question. interview lasted an hour and solved 2 3 questions. post that  they scheduled 1 day of onside interviews  5 in 1 day back to back . i got an offer within a week of the interviews.,signed a nda agreement  so cannot disclose any questions.   answer question
2015-09-27 11:40:56.627,applied online  wait about 2 weeks  got a call from recruiter  general talking what i have done... the conversation was easy going  comfortable  nothing special. wait for another 2 weeks  no responses  that is all.,behavior questions   answer question
2015-09-01 09:32:54.71,very different but difficult for one you have to know your stuff. but if you are serious and motivated for working at this caliber and working for this amount of money it should come pretty easy for you. jk the interview process is fairly simple and you will most likely be with four five other  nooglers . just be yourself and be personable cause its google not the nazis. as a whole the interview experience was quite fun and amusing and definitly not your typically interview.,why did you choose google    answer question
2012-03-01 17:41:12.83,you re not going to find my actual interview questions here  i signed an nda and do take it seriously. on the other hand there s plenty of these kind of questions on this site and others. if you can work toward a solution on a good percentage of these  you should send in your resume. the recruiting process is quite slow  involving several stages. i was first contacted by a recruiter  we talked for about 15mn and established a profile of my skillset. this is basically  how would you rate yourself at such and such tasks . the recruiter was very nice and really seemed to be trying to understand where i was coming from  and what i could offer to the company. two weeks later  i had a 45mn phone interview with a software engineer who asked actual coding questions. this was done over a google notebook document  so he could see what i was typing in realtime. i felt that those questions were easier than what i was expecting  we had an extra 15mn at the end  which we used to chat informally about what it s like to work at google  . several weeks after this  i was invited to interview onsite  mountain view . this was the most grueling stage  five back to back 45mn 1 on 1 interviews filled with coding problems of varied difficulty  with a lunch break at one of the restaurants  where the food is free... they ll try to find someone with interests similar to yours to babysit you . some of the questions were not very hard  and were basically checking that i knew what i said i knew. some questions were quite hard  and i had to really pause  think  and explain my thought processes   attack the problem as i could  then try to find better ways to solve it. when i got a bit stuck  some interviewers asked pointed questions  which you really have to take as hints   and some others would just let me sweat on my own. each interview had basically one to three questions problems  some incrementally more complex  building on the previous one  some completely disconnected from one another. this was very stressful to me  probably more than it should have been. if you can keep a cool head and a smile  you re halfway there  the other half is actually giving good solutions. now it s not like the difficult questions are very difficult  they re just difficult enough that you have to work for it. if you are a pretty good programmer  know your cs basics  expecially complexity analysis  and are able to write code on a whiteboard without getting lost  there s no reason not to make it. the language you actually use didn t seem to matter  although if you chose c    you should really know stl  if you chose javascript  you should really know your string and array classes  and so on. be aware that there are many stages of review once you re done interviewing  and that google has an incredibly high rate of false negatives. you may have done well in an area for which you re not being considered  you may have been boxed into a profile which isn t accurate  and so on  so don t jump to conclusions even if you feel you did really well. some of my friends who i would  definitely  rate as better programmers than i am have failed for no good reason  even after being told by their recruiter that they did a good job  so be aware of that. one advice i ll give  do not embelish your resume  don t say you re an expert at something unless you are  you  will  be probed. if they re interested in you  your references  degrees and previous professionnal experience will be thoroughly checked. don t be too modest either  i know of someone who didn t pass the first non technical interview because he rated himself too low on some things. be honnest  and if you d honnestly not rate yourself higher than a 6 or 7 10 at something  don t apply for a position that depends on it. another advice  brush up  go back to your cs basics and do a good number of problems of the kind you ll find here. a month training on algorithms could definitely make the difference between making it and not. i had to wait for over a month before getting an actual answer. the recruiter was not always keeping me informed about the process but to be fair  there s only so many times one can apologize for the time it s taking. also  the way potential hires find their ways to an actual team is a bit peculiar. basically once they know they want you  they still need to find a team that likes your profile  so you may not know until some time which team you may end up with at the end of the process. on the other hand  this gives the recruiter a chance to actively try to find a good fit for you. total time between being contacted and getting an offer  about 3 months. ymmv. in retrospect i had a pretty ging of march. that one started by the engineer unable to call my phone  i had to call him international  and explain how to call me. some 15 minutes were spent there. so finally i got some web system design and scalability questions  that  with guidance mind you  i think i answered successfully. i felt much better after that interview. but weeks rolled by with no response  i was a nervous wreck  so i wrote back asking what the status was  as april was a deadline for h1b   and eventually i got a response that because of the engineer s feedback the process was over for me. i honestly appreciated getting the response  but obviously was not happy. i was taken aback  but what surprised me even more was that engineers that i consider better than myself  were also getting interviews and also didn t get a lot further. the pattern seemed to be people with plenty of experience  10  years   multiple team positions  and a history of leadership as well. a pattern hard to ignore. in the end  like i said  the experience was very life draining  i would not enter into it again lightly. consider a hiring process that takes months and months  unnecessarily  ie. 3 months for 2 coding interviews   that is not a good indicator of the health of the hiring workflow.,splitting a search query between different machines   1 answer
2012-02-27 10:21:34.047,i submitted my resume and received a response the next day. about 2 weeks later i was invited onsite for an interview. i interviewed with 5 engineers from various parts of the company and had lunch with another engineer. overall it was a great experience and at the time i remember thinking that regardless of the outcome  i really enjoyed it. in terms of preparation  the usual stuff applies. read up on your algorithms and data structures  cormen   practice writing syntactically correct code on a white board under pressure. also  i found that engaging the interviewers and talking them through my own thought process helped a lot. the interviewers were smart  engaging and fun to talk to which gave me a pretty positive impression of the company overall. i was worried that with google s growth people might not be as passionate as they were when the company was smaller but that was certainly not the case. about a week after the onsite interview i received an offer.,select k largest numbers from n   2 answers
2013-02-25 14:24:15.35,campus interviews  two of them each 45 minutes each,write a program to divide two operands with the use of     operator.   1 answer
2013-08-14 11:18:41.28,contacted by a recruiter online and a phone interview was set up in two weeks. the phone interview includes simple technical questions  such as how to convert a number in decimal to binary. there was no behavior questions asked.,didn t expect the recruiter to ask technical questions because this was the first phone interview conducted by hr.   answer question
2012-03-28 19:58:33.593,people are nice. working environment is so so. cafeteria is crowded. questions are not particular hard  but need to write on white board quickly.,implement a linked list in java   1 answer
2012-03-17 23:46:25.853,had two phone interviews. the questions were not hard  both can be done by simply array manipulation. i would suggest interviewees to review data structure and algorithms.,find the balance point in an array.  the index where the sum of the elements to the left it is the same as the sum of the elements to the right of it.    7 answers
2015-08-18 21:54:06.803,half day long interview  in the middle of the afternoon. four interviewers  one at a time. stayed in the same room the entire time. drinks were offered  but no food. i was provided local transportation to and from the interview. only met with engineers  no managers or designers. window had a nice view to look at while waiting for the next person to show up.,describe how to build an allocator and the pro  039 s con  039 s of vtables versus dynamic dispatch  and so on. low level c  c   and runtime constructs.   1 answer
2012-01-21 18:42:06.557,this is a more verbose review for those who want to know what the entire process is like. i won t list of exact questions due to nda which i would like to respect  but will outline areas   see    . some quick background on myself  new grad with masters in computer science. although i did not receive an offer in the end  it was a great experience and google left me with a very positive impression about them. albeit  the entire process was overall on the slow side  but my hr contact was very responsive to emails and kept me up to date. i applied online on the company website. about a week later  i got an email to schedule two back to back phone interviews in   a week. second one was rescheduled last minute to next week. both phone interviewers went very smoothly and the interviewers were very polite and easy to speak with. each were an hour in length  with maybe the first 10 15 minutes of resume questions  background  etc.  then it quickly became technical. i coded in a shared google doc for both. the first interviewer asked for whatever language  i chose c     but the second one insisted on python  which i was happy to oblige  it s actually my favorite to hack in . i had those two on my resume  so i assume they were probing me to see if i was lying. they will not ask you anything not on your resume and conversely  don t lie exaggerate as if one of the largest tech. companies doesn t encounter that on a daily basis        i haven t seen any of the questions they asked here on glassdoor  but were similar in complexity. 1st phone interview in c    was asked to design and code a data structure with specific customization to a queue  big o analysis  optimization  and short discussions on two other problems  no code due to time constraint . 2nd phone interview  manipulating lists in python  write some sql queries  simple selects with joins  for a db schema he pasted into the doc  also answered some high level conceptual questions on data structures. made a small error in one of the sql queries that i quickly corrected  but pretty much got the rest without help. with that said  couldn t answer the last sub question in each interview  but they both said it was more of a bonus at that point. within an hour of the second phone interview  got an email saying they were impressed and decided to move on to onsite interview. this is the part that took a while  almost three weeks just to get it finalized  but it did go smoothly. they put me in a nice hotel for two nights which provided breakfast and a shuttle limo  yes  limo  to from the googleplex. the office was very nice  the whole dot com atmosphere still in full swing. cubicles looked a bit cramped though compared with other places i ve seen. four people sharing one big cube. i ve had larger  private cubicles in past internships at other places. not a big deal though  i guess. food was fantastic  better than the crap i regularly eat anyways. my big day lasted four hours consisting of 4 one on ones each about 45 minutes and a one hour lunch meeting  not evaluated  with a senior who would answer whatever questions i had and gave me a tour of the campus. all interviewers were very nice and helpful and really do try to push you in the right direction   some more than others  naturally. perhaps one came off as a bit arrogant at times  but still helpful. another implicitly told me he wasn t into his duties  but ironically was the most fun to speak with.       i guess here s what most people want  two interviewers asked resume questions for maybe 5 minutes  but other than that everything was purely technical  writing code on a whiteboard. the questions ranged from binary search trees  recursion   caching  string manipulation and some random recursion  i got an easy one . usually asked to design test cases at end  no code . they were not very difficult  but it was clear that you really had to know them inside out. be sure to constantly talk and explain what you are thinking. much better than long periods of silence which i had a few times. i couldn t solve a corner  admittedly important  case for the bst question  and my design for the specialized caching question was not too impressive but it did work  other than that  i pretty much solved the rest without hints. any time left over is given to you to ask them whatever you d like. went to hiring committee  but alas  two weeks later got the disappointing email they were not going to extend me an offer. hr contact encouraged me to reapply after a year of industry experience  which  depending on my situation at that time  i will consider. google has the advantage that if they are not absolutely certain you d be a stellar engineer  they will pass even if this means false negatives.,phone  resume  custom queue data structure  list manipulation in python  sql  couple other short questions  no code    answer question onsite  binary search trees  string manipulation  designing a cache  recursion   answer question both  big o analysis  optimize  design test cases   answer question
2013-12-21 19:24:35.29,through referral,a soda water machine press button a can generate 300 310ml  button b can generate 400 420ml and button c can generate 500 515ml  then given a number range  min  max   tell if all the numers of water in the range can be generated.   1 answer
Date, Experience, Questions
2012-01-21 18:42:06.557,this is a more verbose review for those who want to know what the entire process is like. i won t list of exact questions due to nda which i would like to respect  but will outline areas   see    . some quick background on myself  new grad with masters in computer science. although i did not receive an offer in the end  it was a great experience and google left me with a very positive impression about them. albeit  the entire process was overall on the slow side  but my hr contact was very responsive to emails and kept me up to date. i applied online on the company website. about a week later  i got an email to schedule two back to back phone interviews in   a week. second one was rescheduled last minute to next week. both phone interviewers went very smoothly and the interviewers were very polite and easy to speak with. each were an hour in length  with maybe the first 10 15 minutes of resume questions  background  etc.  then it quickly became technical. i coded in a shared google doc for both. the first interviewer asked for whatever language  i chose c     but the second one insisted on python  which i was happy to oblige  it s actually my favorite to hack in . i had those two on my resume  so i assume they were probing me to see if i was lying. they will not ask you anything not on your resume and conversely  don t lie exaggerate as if one of the largest tech. companies doesn t encounter that on a daily basis        i haven t seen any of the questions they asked here on glassdoor  but were similar in complexity. 1st phone interview in c    was asked to design and code a data structure with specific customization to a queue  big o analysis  optimization  and short discussions on two other problems  no code due to time constraint . 2nd phone interview  manipulating lists in python  write some sql queries  simple selects with joins  for a db schema he pasted into the doc  also answered some high level conceptual questions on data structures. made a small error in one of the sql queries that i quickly corrected  but pretty much got the rest without help. with that said  couldn t answer the last sub question in each interview  but they both said it was more of a bonus at that point. within an hour of the second phone interview  got an email saying they were impressed and decided to move on to onsite interview. this is the part that took a while  almost three weeks just to get it finalized  but it did go smoothly. they put me in a nice hotel for two nights which provided breakfast and a shuttle limo  yes  limo  to from the googleplex. the office was very nice  the whole dot com atmosphere still in full swing. cubicles looked a bit cramped though compared with other places i ve seen. four people sharing one big cube. i ve had larger  private cubicles in past internships at other places. not a big deal though  i guess. food was fantastic  better than the crap i regularly eat anyways. my big day lasted four hours consisting of 4 one on ones each about 45 minutes and a one hour lunch meeting  not evaluated  with a senior who would answer whatever questions i had and gave me a tour of the campus. all interviewers were very nice and helpful and really do try to push you in the right direction   some more than others  naturally. perhaps one came off as a bit arrogant at times  but still helpful. another implicitly told me he wasn t into his duties  but ironically was the most fun to speak with.       i guess here s what most people want  two interviewers asked resume questions for maybe 5 minutes  but other than that everything was purely technical  writing code on a whiteboard. the questions ranged from binary search trees  recursion   caching  string manipulation and some random recursion  i got an easy one . usually asked to design test cases at end  no code . they were not very difficult  but it was clear that you really had to know them inside out. be sure to constantly talk and explain what you are thinking. much better than long periods of silence which i had a few times. i couldn t solve a corner  admittedly important  case for the bst question  and my design for the specialized caching question was not too impressive but it did work  other than that  i pretty much solved the rest without hints. any time left over is given to you to ask them whatever you d like. went to hiring committee  but alas  two weeks later got the disappointing email they were not going to extend me an offer. hr contact encouraged me to reapply after a year of industry experience  which  depending on my situation at that time  i will consider. google has the advantage that if they are not absolutely certain you d be a stellar engineer  they will pass even if this means false negatives.,phone  resume  custom queue data structure  list manipulation in python  sql  couple other short questions  no code    answer question onsite  binary search trees  string manipulation  designing a cache  recursion   answer question both  big o analysis  optimize  design test cases   answer question
2013-12-21 19:24:35.29,through referral,a soda water machine press button a can generate 300 310ml  button b can generate 400 420ml and button c can generate 500 515ml  then given a number range  min  max   tell if all the numers of water in the range can be generated.   1 answer
2012-03-23 19:46:54.94,i applied through new graduate program and a recruiter contacted me within a week. i was scheduled for two back to back phone interviews on the same day. i used glassdoor  steve yegge s blogs  and couple of other resources for the preparation along with going through my college data structure course material again. before my first interview  i was quite nervous  which didn t help later on . the interviewer started with some questions about my prior experience. then he gave me a programming question  find the maximum consecutive sum of integers in an array. if i have an array a     1 1 2 3 4 5 0   the sum is 15 but for a   1 2 4  5 10  1  the sum is 16. i asked the interviewer if i could try out few examples on paper but he insisted that everything should be done on google doc which was kinda tough for me as i m more of a design through examples person. my mistake was to start churning out code without properly thinking through the solution and testing it against few examples. my first solution didn t work. my 2nd mistake was to totally switch my approach to recursive from iterative  which didn t turn out well. in the end  i couldn t solve it in time and more importantly  my process for solution was quite embarrassing. by the end of the interview  i knew i had screwed up my chance. for 2nd phone interview  which was 10 minutes after the first  i was quite relaxed for some reason. the interviewer was also very friendly. he asked me some basic questions about my experience along with some questions about hash tables and os concepts. for the programming part  he asked me to implement an iterator class for list of lists. the idea was the give user a seamless experience for iteration while keeping track of multiple lists  which may even be empty. i was able to complete this implement and test this class easily though the interviewer did point out couple of syntax errors  wrong naming convention for java functions . though the 2nd interview went good  i didn t do well at all in the first. after a month of wait  i got the dreaded but expected call that i didn t make it to the next round. i wonder what took them so long to decide.,write a function to get maximum consecutive sum of integers from an array.   11 answers implement iterator for a list of lists which may contain empty lists.   answer question
2012-02-05 21:09:11.82,i got an email from a recruiter on linkedin. i accepted the request from the recruiter. then the recruiter setup the 45 min phone interview with one of the google engineers which consisted of several questions pertaining to hashing  sorting and the end i needed to write a piece of code to implement one of the algorithms.,find the intersection of two integer lists   3 answers
2012-12-17 11:34:40.643,i was contacted from a recruiter solely based on my performance on a well known algorithm competition. i got a quick assessment phone call and after that came the algoritm phone call test. the question i got was rather tricky and really couldn t see a better approach than the brute force solution. i got notified a week later that i wasn t approved for onsite interview.,you have a sentence with several words with spaces remove and words having their character order shuffled. you have a dictionary. write an algorithm to produce the sentence back with spaces and words with normal character order.   4 answers
2012-01-23 13:51:54.907,recruiter contacted with me via linked in. then scheduled phone interview after a couple of weeks. the phone interview was conducted well  that was what i felt. asked several questions from math to coding detail. answered all question well. but did not get offer. checked with recruiter  was told she can not share with me regarding the result. i feel they are already pre determined if they want you or not based on the school you graduated. if you did not graduate from decent school  forget about it. it is wasting of time.,remove duplicate lines from an large text.   answer question some tricky part of hashmap   answer question
2012-04-29 09:50:37.933,require deep knowledge of computer science.,how do you improve google map   1 answer
2012-02-21 20:43:42.173,it was ok. but  the recruiter was terrible. i don t know why and how google hired such a terrible recruiter.,make an algorithm to extract the skyline from the rectangles.   answer question
