Date, Experience, Questions
2011-12-15 07:53:04.497,a friend put in my resume and i was contacted by phone about a week later by an hr rep. she was very short and was interested in only setting up the interview. she was reluctant to discuss the position or company. on the day of the interview the interviewer called me a few minutes late. he was friendly but seemed hurried. he asked me some questions about my most difficult project and the program i was most proud of. he asked some technical questions related to projects i was working on. he seemed uninterested in my work history. after about 10 minutes of talking he sent me a link to a window and gave me a programming assignment. i asked some follow up questions and began to write out an algorithm on a notepad nearby  talking through my thought process all the while. after 2 or 3 minutes he insisted i stop writing and begin coding. i feel like planning first is better but he was running the show. know your data structures by heart and be able to code them in your sleep. terminology is important too.,what is the computational complexity of graph isomorphism   answer question write a program that takes an integer and gives the closest node in a binary tree.   2 answers what is another term for graph    1 answer
2011-11-23 07:30:17.58,i was contacted by a recruiter and since i was working already i managed to convince the recruiter to let me bypass the phone screen and go straight to on site interviews. there were a total of 4 interviews that day from a specific team. the order of interviewers was random but for me it was   my future manager  director of the team  a senior developer and a pm of another sub team within that team. i dressed really casually  jeans   tees  sitting next to a bunch of undergrad in suits. guys please don t wear suits to tech interviews  not a brogrammer move. the process was pretty tiring and my first 2 interviews were pretty good  3rd one was ok and by the 4th one my brain pretty much decided to stop function at certain points. also  the questions were mostly technical and actually somehow related to the kind of problem the team was solving so it gave me a pretty good idea of stuff i ll potentially work on. the interviewers were definitely smart and nice. about half of the questions involves coding. my strongest lang was java but i coded in javascript cause it s fast to cook up something  other than using verbose java and stuff. they seem to appreciate the reasoning so make sure you know what ur doing talking about. the offer comes the next day  around 27 hours later to be exact . they move fast cause amazon is hiring a lot.,what would u do if deadline is approaching and ur product is not finished    4 answers
2011-11-02 15:57:27.817,second round of a series of interviews.,consider a system with fragmented memory. so when the user invokes a malloc n  there may be a possibility that n consecutive locations can t be allocated. but chunks of memory that adds to n can be allocated. design a data structure to store this information and write routines for allocating memory given the size  read   write given number of bytes to read etc.   answer question
Date, Experience, Questions
2011-12-22 23:57:13.063,got an email after about 5 months of application submission. set up a phone interview. simple conceptual question mostly related to data structure. had a coding part. selected for second phone interview. this time with a different person. could not get through the second phone screening. overall a very nice interview experience,different between array and heap   3 answers
2011-12-05 15:26:06.843,i was selected to bypass a phone screening and attend an on site interview with a large group of other interviewees  though the interviews itself were on an individual basis . the interview day consisted of 4  45 minute technical interviews each conducted by a different interviewer. coding on the whiteboard is required  or sometimes on paper   and each of the interviews you are given a complex coding question that you must solve in front of them. these questions may be relatively simple if you remember all of your algorithm knowledge from college very well  otherwise you must go in with a significant knowledge of trees  binary and binary search  etc   data structures in general  searching and sorting algorithms  object oriented programming  just to name a few.,given two very large binary trees t1  with millions of nodes  and t2  with hun  dreds of nodes  create an algorithm to decide if t2 is a subtree of t1.   6 answers
2012-01-18 22:08:33.157,i applied online and got a call for onsite interview. there was some interview event going on and so i did not have to appear for phone interview prior to this interview. i was flied to seattle and had four rounds of interview. all the questions were focused on algorithms and data structures. questions were 1.  solve a maze   you have a 2d matrix with 1 s as blocked and 0 s as path. find a path from one corner to another  backtracking should be allowed. 2. prove that tree is bst. 3. ransom note problem   prepare a note array  from a given magazine array . 4. keep track of history of users of amazon site in pairs of 3 pages that they have consecutively visited., solve a maze   you have a 2d matrix with 1 s as blocked and 0 s as path. find a path from one corner to another  backtracking should be allowed.   6 answers 2.prove that tree is bst. 3. ransom note problem   prepare a note array  from a given magazine array . 4. keep track of history of users of amazon site in pairs of 3 pages that they have consecutively visited.   answer question
2011-10-07 06:43:24.5,the interview was very technical  but the interviewer created a comfortable atmosphere. he asked many questions about oop and data structures   so make sure you know your data structures and basic search sort algorithms. he also asked me to code a small program on the spot. later he asked how i would solve a certain problem using a program. when i answered  he asked for the time complexity of my solution and asked me to come up with a faster solution  and then when i came up with a faster solution  he asked for an even faster one again.,what is the relationship between an object and a class    1 answer
2015-04-26 13:43:11.597,dealing with hr was a mess at the time  many back and forth emails to schedule. three phone interviews over a shared screen typing website. then went for an all day in person interview in seattle  where there was a mix of technical questions and personality questions with time for lunch. seven different 1 on 1 interviews. didn t get an offer  the recruiter didn t even bother to call  just an email.,how would you resolve a conflict with a colleague.   answer question
2011-10-02 12:55:43.627,attended two phone interviews. lots of questions on operating systems  data structures and programming. most generic questions were in the area of threads and synchronization  memory usage and scalability. on the spot coding questions including reciting the algorithm  or code  for linked list problems. the second interview gave a homework coding problem and asked use send the complete source code and header file by email. the homework coding problem was basically to write a program to search an array of sorted numbers linearly  not binary search  based on certain conditions such as return a number that is greater than or equals some x and so on. did the interview pretty well  in my opinion  but they never bothered to call back and hr was very unresponsive for follow ups.,explain how spinlocks were implemented in hardware   1 answer given an array of sorted numbers  a number to search for and a condition such as greaterthanequals  lessthan etc  return the match if present and the index. the array cannot be search using binary search and have to use least amount of memory as possible   answer question given a sorted inked list. convert the linked list to binary tree  not binary search tree    answer question implement the routines for queue. now  add synchronization routines for enqueue and dequeue   answer question
2011-10-15 10:53:08.04,i applied through our college career connection fair and i received a call from amazon. i set up a phone interview with them.,given million records  sort them out using 1k memory. suggest the best algorithm to do this   1 answer
2011-10-16 19:04:06.367,applied for the recent grad software developer position. i got an email about a month later stating i was selected for a phone interview. i was called at the exact time stated in the email. the interviewer had a strong accent and was hard to understand over the phone. first  basic questions were asked such as why you wanted to work at amazon  etc. eventually went to technical questions  which since java was my strong suit listed  was about java. a bunch of things about oop and java specifics  inheritance  interfaces and abstract classes  difference between final  finally and finalizer  etc. then i was given a coding problem. this part was kind of awkward. i was told to put the phone down for a few minutes and code  then read the code back to him over the phone. so imagine reading code over the phone  int  functionname  left parentheses  int x  right parentheses  open curly brace.... anyway  i was emailed 3 days later stating i was not selected. overall  the phone interview was not difficult. just brush up on what you learned before.,what is a hash table and what would you use it for    answer question write the a function that counts all pairs in an array.   answer question
2011-09-14 10:00:42.78,2 technical phone interview one on site interview including 5 back to back 45 min technical interviews one phone interview with the hr,having to pick up n items from a warehouse find an algorithm to minimize the cost having a cost function to go from one item to another.   2 answers
2012-05-30 10:10:23.857,long  disorganized and never even spoke to the recruiter until the day of the onsite interview. they had no idea what i was looking for or anything about me. no one even really told me what the job details were until the onsite interview. very disorganized and too long. 7 hours of individual interviews and i had to ask for water and a bathroom,how many years experience do you have   1 answer
Date, Experience, Questions
2012-09-07 14:55:11.483,it s horrible. amazon recruiter is really really horrible. they messed up with my interview time  they were late for my offer  for my h1b visa. worst recruiter ever.,the difference between and interface and an abstract class   3 answers using only putchar how would you print out the ascii values for each digit in an integer. for example if the integer was 123  then you would want to print the ascii values for 1  2  and 3.   5 answers given a value and an array of integers  find if there are two integers in the array that add up to the value.   4 answers describe the class structure for a chess game.   1 answer
2011-09-01 13:34:17.14,my interview consisted of two phone interviews separated by a week and then a final contact a week later telling me that they were going with other candidates. the interviews focused primarily on programming and general development knowledge. the questions are listed below. the interviewers were very helpful in describing the problem if you didn t understand the specifics and would ask you to look at specific areas of your code and see if you could improve it. all in all it was a good if stressful experience. i am not certain exactly what qualities they are looking for  but i would suggest a month of brushing up on your algorithms and general cs knowledge before you apply unless you are some sort of coding god. good luck ,general based on coursework and resume and experince   answer question completely into data structures  trees  hash tables   answer question
2011-12-07 11:00:53.37,had two telephonic interviews  the first one was fine they concentrated more on resume coursework and genereal questions on computer science concepts. the second interview was mainly focused on data structures  especially trees  gash tables. the questions involved writing code or explaining the code to the interviewer orally.,the first interviewer asked me to code a program to evaluate a post fix expression.   answer question second one asked me to design a conway s game of life.  i had no idea what it was. the interviewer took 5 minutes to explain the game and then asked me to design and code .   answer question in the next round  the interviewer gave me a binary tree and asked me to write all the data in a file and when the file is read back we should be able to construct the original binary tree.   3 answers in the last round  the interviewer asked me to design and code an lru  least recently used  cache.   1 answer
2011-07-20 19:36:55.793,the interview was with the development team and it consisted of 45 minutes of 4 back to back rounds of white board coding with 5 minutes break in between each rounds. before the interview we had lunch with the team. then i was taken to a presentation room where i had all the interviews. they said me that i could code in whatever language i was comfortable with. performed well in all but one. waiting for the result.,binary tree traversal   answer question
2011-06-28 12:31:35.7,i didn t do well in the 1st phone interview. but it was fairly easy. only thing required is good preparation on data structures and algorithms. the interviewer was very professional and nice person. he called me on time  made me confortable in all his questions. i didn t prepare anything before interview but i strongly recommend others to prepare well atleast for 1 month to crack your dream job. 1. what is stack  how do you implement stack using linkedlist  analyze ur algortirhm for space and time complexity. how do u make it run in o 1   2. some question on binary tree traversing. i didn t even understand the question properly. but the interviewer tried his best to make me understand the question 2. design book shelf.,write a program for the longest possible palindrome and write test cases to break it.   answer question elicit requirements for the game of chess and design the game.   answer question
2011-08-09 15:06:15.733,i had applied for the position online and was contacted by the hr for a phone screen. i had three phone interviews but got a rejection after the third interview. two of the interviews were very encouraging but didn t have a good experience with the third one. the interview consisted of some conceptual interviews and some programming too. even though i received a rejection  i would say that it was a good learning experience,phone interview 1  a  design  people who this also bought this  feature for amazon. b  questions on java garbage collection   answer question phone interview 2  a  check two binary trees are same. b  design java arraylist   answer question f2f  a  find the top k repeated string in the list of string b least common ancestor. c finding the max sum of 3 element subset in an array. 1 10 6 1 0 32 4    gt 36 d design a in memory voting system to handle concurrent users access e   bar raiser multiple logs of server containing  time sessionid userid page  user can navigate page from 1 server to other server. find the three page subset sequence repeated maximum number of times hint   pushing all file data to db we can solve this f  check weather string is a palindrome given a string as interator lt character gt    answer question
2011-05-07 11:22:58.83,two rounds of phone interviews and f2f interviews at seattle office,given an array  put all repeated characters together.   4 answers find substring  substr  in string  str    2 answers
2011-07-12 11:42:50.5,after 3 phone fairly technical interviews about oop and string related questions  i was invited to seattle to answer a few more string and array related questions. after 1 1 interviews and was told later that i was not a fit for the team within 12 hours of returning back home.,how did i apply mvc model in my previous project.   answer question compare inheritance and composition.   answer question find intersection of two linked list.   2 answers
2011-05-18 12:45:13.607,posted resume on dice  contacted by their recruiter to set up phone screen. their engineer called on time. asked a few technical questions. first briefly went through my background. first question was how do we use mvc model in previous project. interviewer does not have strong telecom experience  so had to explain to them in details. second question was about inheritance and composition  explained to him as is has relationship. was asked which one is better  i told me it depends on the system that you want to model  not one better than the other. also was asked to provide real life example from previous project  instead of fake examples. not sure how he takes my answer. third question was to come up with algorithm to find intersection of two linked list. interviewer was patient to guide through the thinking process  but still a pain. came up one basic solution  then he asked for alternative solution to improve the performance. gave him something like searching for sub string. don t know how he like it or not. had brief conversation with him about their interview process is better for fresh graduate student rather than experienced engineer. he said amazone is hiring for the whole company rather than specific group.,design a recommandation algorithm   answer question
2011-09-26 23:10:07.93,2 interviews with two engineers that came on campus. each interview took around 45 minutes and the questions were pretty easy.,No Question
Date, Experience, Questions
2015-05-27 20:44:40.963,had 2 rounds of technical interview over phone. both rounds were related to data structures and algorithms along with some basic programming questions. i was asked to share my screen to write code and had to discuss them over the phone as i typed along.,data structure to insert in a suggest tree.   answer question
2011-05-23 17:54:13.953,first phone interview. applied through a recruiter and got the first phone interview call. was asked standard oops concepts like diff between interface and abstract class. difference between final  finally and finalize in java one coding question  given a binary search tree and a target number  write code to get the closest number to target number in bst .,standard oops concepts like diff between interface and abstract class.   3 answers difference between final  finally and finalize in java   answer question given a binary search tree and a target number  write code to get the closest number to target number in bst .   1 answer
2011-04-05 18:59:20.807,the interviewer was supposed to be for 45 mins  ended in 30 mins itself. interviewer was patient but did not give much hints. was hard to judge if he was satisfied by the answers..,is the binary tree a mirror reflection of another   answer question
2011-04-16 16:34:34.697,the recruiter contacted me in mid february  and scheduled phone interviews in mid march. phone screenings went well  and they flew me to seattle for on site interview in april. i met 3 engineers  2 managers and 1 recruiter in one day  and even though i feel it works well  i get rejected in one week.,design an algorithm to tell how many shapes in the given bitmap image. shape is defined as all the adjacency true bits. for example  if the input looks like this  the answer is 4. 00001 11000 01101 10001   answer question binary tree operations  and design small games like chess or tetris. not very hard but they keep asking how to improve it.   answer question
2011-04-19 15:47:11.963,1 hour phone interview. nice contact. did not ask very much about me  answered questions about the company with pleasure.,  how did you come to the idea of working for amazon    tell me about a project  where you were project leader   what was difficult  what did you learn  how did you master the situation    what is an object    diff abstract class   interface   what s wrong with java  if you d have the chance to change something in java  what would it be    answer question write a function with input a list of integers and output the starting index of the longest sequence of ascending numbers e.g. 12123   gt  2 or 4567   gt  0   2 answers
2011-04-23 08:07:35.71,got a call for first phone interview. went ok  could answer most of the questions except for one. give some good solutions. one of the question i was knew already so it wasn t very difficult for me to think. was skeptical to get a call for second phone interview but i did get a call. the second interview went really very well... a perfect example of excellent interview... answered all the questions with 100  accuracy without a single doubt in mind. the interviewer was happy could make it from the conversation and it ended in 30mins since he said he did not have anymore questions to ask. well was waiting for an onsite call but got a reject finally. well my luck didn t turn out well.. little bit of disappointment.... it happens all the time.,given the list of elements all of them occurring even number of times except for one. find that number   1 answer difference between arraylist and linkedlist in java   answer question 2nd interview  polymorphism in oop. a question related to nlp since it was my undergraduate project   answer question how are virtual functions implemented continuation of polymorphism  and write a code for fibonacci series. compute the complexity   1 answer
2011-06-18 14:02:43.757,first phone call  1. questions on my resume. 2. describe 1 problem that u faced during a project  and how you solved it. 3. write code to find the depth of a tree 4. reverse a linked list did not go very well  as i was not well prepared  then i got an email a week later for a 2nd phone screen 1. what happens when you type amazon.com on ur browser and hit enter 2. write code for atoi   3. write code to identify the single element that occurs odd no of times in an array.. went very well. rejection email after 2 weeks.,what do you know about distributed systems   answer question
2015-10-12 13:54:20.597,the first step is the hr send email and set up a time for the engineer phone interview. then the one hour phone interview asking tech questions with coding exercise. after that will be onsite for a day. failed the phone interview and did not get to the onsite part.,asking to design some oop module   answer question
2012-03-23 16:20:01.17,i was contacted by a recruiter based on my linkedin profile who set me up for a phone interview. there were 2 rounds of phone interviews after which i was invited to their seattle office for an onsite. recruiters and hr staff were very prompt about letting me know the results of my interviews. after the initial interview  i was notified within 24 hours of their interest in moving forward. the onsite consisted of five 1 1 interviews including lunch with the manager. the manager asked me an interview question while eating lunch which was not the most pleasant experience. it was obvious he was ambitious and driven but did not have the best social skills. some interviewers were friendly and encouraging while others were not.,describe an algorithm to find pythagorean triplets given an array of n integers.   1 answer how would create and describe a card game like poker using an object oriented framework    answer question assume you are given 2 words  an initial word and destination word   valid based on the english dictionary  containing the same number of letters. you are allowed to only change 1 letter at a time. describe a an algorithm to find the shortest path  shortest number of letter changes  to get from the initial word to the destination word.   1 answer
2011-03-28 15:42:20.573,applied through my university career site and got a call from amazon within 2 weeks. first telephonic interview lasted for roughly an hour and i was asked various questions involving data structures and algorithms. finally i was given the task of implementing and binary search tree  involve all bst operations  and mailing the code of the amazon recruiter. i cleared the first round and then second telephonic interview was schedule which lasted for hardly 15min  i suppose the recruiter did not like me at all       and then within 48hrs i got rejection email from amazon. good luck to all those applying for job. ps  data structures and algorithms are two very important topics as far as the interview is concerned. also  go over  hash maps . amazon recruiters will certainly ask one question on hash maps.,implement a bst  involving all operations  and mail the code by the end of the day.   answer question explain how hash tables work    answer question
Date, Experience, Questions
2011-03-15 00:26:44.997,got an initial interview from the company due to a friend s referral. the initial interview consisted of a phone screening. i also got an on campus interview afterward  which was unrelated to the phone interview. the on campus interview consisted of a first round interview on a monday. they then called on monday night to inform me that i had made the second round  which would take place in the form of three interviews on campus over the next two days. all the interviews were very technical  with one or two behavioral resume questions thrown in. the interviewers themselves were pretty laid back and fairly helpful  they weren t trying to confuse me or make life difficult. they told me that they would get back to me by the end of the week  but took until the middle of the next week to get back to me. i wasn t offered the position  even though i thought i did reasonably well on the interviews.,why do you want to work at amazon    answer question have you heard about amazon web services  what have you heard about them    answer question
2011-04-07 15:21:57.02,two phone screens  arranged fast within a week of each other. 1st screen  find intersection of two arrays  questions on ood  design a parking lot 2nd screen  much harder   design an object model for arithmetic expressions  find largest palindrome in a string on site arranged in 2.5 weeks. downtown location building was nice but offices looked very generic but employees looked very energetic and involved. 1 1 interviews with whiteboard coding with 5 people. questions such as  find number in an array repeated an odd number of times  how to sort 100 million 10 bit numbers  design a restaurant reservation system  spiral print a 2 d array  design and implement the boggle word game  given a reference to a node in a bst find the immediate predecessor. overall  a great company and a great opportunity for any sde candidate. very high energy  would be great for people looking for a start up environment with the backing of a large well known company.,design and implement the boggle word game   answer question spiral print a 2d array   answer question
2011-03-03 23:57:16.533,2 round telephone interview. next one on site telephonic questions are pretty straight forward,1  find largest subsquence in array   answer question 2  parse and compute a string in reverse polish notation   answer question 3  design checkers game   answer question 4  design some board game   answer question
2011-03-29 13:15:31.183,i had two phone screens. the first one was relatively easy and i was asked 1 programming question. one about reversing a string . the second interview consisted of two questions  the first question was to find whether any two numbers in an array sum up to give a third and the second question was to print a matrix in spiral order. after the two interviews i received an email from the recruiter to schedule a third. the third interview consisted of more theoretical questions such as define oop and was also a little behavioral  interviewer asked me about my projects  about working in teams etc.  the coding question was to find a pythagoran triplet in an array which i solved in o n 2  time using a hash table. i thought my last interview went pretty well but i did not receive an offer.,print a matrix in spiral order   answer question find a pythagoran triplet from an array   1 answer reverse a string. for ex  i like food will be food like i   1 answer
2011-03-21 02:51:07.747,i went to school s career fair where amazon held interviews. the whole interview took 90 minutes with 2 interviewers. the questions are pretty straightforward. the interviewers are quite nice and professional. i was given a lot of hints  but i misunderstood one of the hints and screwed up that question. question  what is hashtable  what is bst  compare them,what is hashtable  what is bst  how to avoid collision in hashing  compare these two.   answer question
2011-03-26 21:14:37.36,applied online through the local campus career center. initially was supposed to have an on campus interview although due to extenuating circumstances  some of these interviews were canceled. spoke with recruiting and was later scheduled for two phone interviews scheduled. the hiring process consisted of two back to back interviews each 45 minutes in length. the first interviewer was straight down to business and asked me some programming questions while the second one took some time to answer any questions i had about the company before asking me some programming as well as design and behavioral questions. both interviewers were courteous and gave me the time i needed to solve the presented problems. one piece of advice i would offer is to verbalize your thoughts when attempting to solve a problem so that the interviewers can get a feel for your thought process and nudge you in the right direction if you are a little stumped on a particular question.,what do you know about binary trees  write a function that outputs the contents of a binary tree to a text file. write a function that parses from a text file and creates a binary tree.   answer question can you describe a fast flood fill algorithm that you could use in an image editing program    answer question determine the intersection point of two linked lists  the point in two linked lists where they both contain the same sub list    answer question why do you want to work for amazon    answer question
2011-06-25 04:43:01.607,i have applied online and got a feedback three months later. the overall process consisted of 2 phone interviews and an onsite interview. the onsite interview had 5 interviews. one of those 5 interviews was a lunch interview. the lunch interview was the most stressful one. we went to some noisy chinese restaurant. i was supposed to solve problems on a napkin and try to eat brainstorm listen.... overall the atmosphere was great besides the lunch interview.,reverse a string in place.   4 answers design an elevator system  object oriented design .   answer question design a car parking system  object oriented design .   answer question given a list of structs which include two ids of parent node and the associated child node  construct a tree.   1 answer find the last 3rd element of the singly linked list.   1 answer
2011-02-01 16:19:47.217,it was the first round and its on phone.,given an array of integers  all but one of which appears an even number of times  find the one integer which appears an odd number of times.   3 answers write a program to reverse the words in a string in place. for eg    i am sam      gt    sam am i     3 answers
2011-04-24 14:35:14.36,amazon recruiter contacted via email. scheduled a time for phone interview. after clearing the first phone interview   a second phone interview was scheduled. didnt get through that.,write a code for reverse of a string.   1 answer consider a directory consisting of hundreds of html files. find and replace each us phone number occurrence by appending the us country code to it   1 answer write a code to determing whether a binary tree is symmetric or not  symmetricity is based on data i.e.  folding the tree with respect to the root node  all the leaf nodes which overlap should have same data    3 answers differences between array and linked list   answer question difference between heap and stack   2 answers
2011-04-06 11:14:56.543,had one screening 1 1 interview for about 45 minutes  fairly simple and straight forward. asked soft skill questions and a few algorithm problems. got a call for 3 more interviews that night. 2 days later had 3 45min 1hr interviews. second round of interviews were mostly algorithms and skill testing questions. overall it went pretty well and the interviewers were friendly.,how would you find duplicates in two unsorted integer arrays   answer question design a serialize deserialize a binary tree into a string.   answer question
Date, Experience, Questions
2011-01-22 22:41:25.813,had a phone interview  st phoone interview 1 program to check if both tree are simal 2 intersection of two arrays 3 to find word count,intersection of arrays   2 answers word count of a paragraph   2 answers
2011-01-17 21:21:54.127,the interview lasts for one hour over phone. i was asked for all technical questions.,design a chess game   1 answer in an array  all numbers appear even times  while on number appears odd times. find that number   2 answers
2011-01-15 14:29:48.063,i was contacted for a sde position for a web based product after a recruiter found my resume on the web. i indicated to the recruiter that i did not have professional web development experience  she said it didn t matter. in later technical interviews it kinda did matter when i was asked to brainstorm a design for some web app and i just feel time was wasted on both sides.,describe how you would design the following...   1 answer several object oriented questions   answer question write functions to do the following  find two numbers in a sequence that add to k. length of longest repeating element in a sequence.   answer question
2011-02-08 20:19:43.65,one ph interview easy questions onsite was good to an extent  but the bar raiser question was too hard,non concentric palindrome   answer question
2010-12-22 00:18:52.49,basic data structure and algorithms questions. some puzzles. some specialized but knowledge based questions on topics pertinent to the job role i was interviewing for. code pseudocode on phone. same was expected on whiteboard in the 1 1 s. one interviewer was a bit standoffish  but the rest were quite nice to interact with.,design a door.   1 answer find the last element of a linked list.   7 answers
2011-01-13 04:50:16.37,the entire interview process was well organized. had 2 phone interviews followed by an onsite. questions involved basic algorithms and data structures. required some coding.,how do you like this city  by the hr     answer question
2011-01-12 08:08:32.7,the interviewer was a nice person. he talked about the work environment of amazon. he asked two definition questions along with two programming questions. it sometimes took a little bit of time to set up the next interview but it was not too long.,print all permutations of a given string.   4 answers
2010-11-13 09:07:42.34,applied online and got a phone interview,you have an integer array of length n  containing values in the range 1 2 3 n 2. sort the array in o n  time   2 answers
2011-03-16 15:02:33.947,i got a call through on campus selection process. i had 4 interviews. each interviewer were asking questions specifically on each area like databases  algorithms  object oriented concept  and puzzles. i think i did well in 2 interviews but oops concept questions were on case studies  like define classes for automating a elevator  fury system to go from one island to another. rest of the interviews were really good. they were trying to understand how well you know about each technology.,find a longest palindrome in a given string.   3 answers
2010-10-28 14:28:03.443,i had a phone interview  but then i didn t hear back from the recruiter for 3 weeks. then after 3 weeks i sent a mail to recruiter asking the status and then she replied i ll have another round of phone screen. had 2nd phone screen this week. now waiting for the results.,why do you want to work for amazon    answer question
Date, Experience, Questions
2010-10-29 00:12:06.947,the hiring process is one of the quickest i ve seen. campus interviews were held for 3 days consecutively and the decision was made 2 days after the 3 days of interviews. the interviewers were really nice people and help you with the problems. an important advice would be if you do a mistake during a question  make sure you point that out and tell the interviewer why this is not a good solution and propose an alternative solution. this was something appreciated by my interviewers.,why amazon    answer question
2010-09-07 12:27:53.78,i had two phone screen interviews with amazon team for kindle. the interviews went extremely well and i was told that the next step would be to fly me down. but i was rejected without any constructive feedback. although  it was a good experience and i learnt that amazon is migrating from c   to java  hence it would be advantageous for someone with experience in both or in java primarily to find a place. i am speculating thats the main reason i was rejected  i being more well versed in c  .,give two arrays. return an array with product of all elements in the array divided by the element at index. example a 3      1  2  3   return b 3      6 1  6 2  6 3  in o n    1 answer gave an example and asked to choose array or link list for its implementation. requires many read operations based on position of element. minumum insertions.   answer question find the longest subsequence in a given array of numbers in o n    4 answers difference between array and linklist   answer question
2012-02-13 10:39:51.393,it was an in person interview with one of the direct members of the hiring team. it asked a question on algorithm to find the shortest prefix string. we went between brute force solution to the optimal. follow up questions were related to scaling  which points to the need to cache the right branches and sharding on disk. finally  the interviewer talked about the team itself  and was really responsive to questions.,provide an algorithm for shortest prefix matching string   1 answer
2010-10-19 19:01:42.853,it was an enriching interview experience. i was asked mostly questions on algorithms  design patterns  data structures and scaleable application development.,given an infinite stream of numbers  find the top 50 integers. what s the data structure to use  and what s the time complexity.   4 answers convert an int to a string  character array  in c.   answer question
2010-09-13 14:34:26.15,the process took so long not due to amazon but because of my own scheduling constraints. i was first contacted early july  and had the first phone interview late july. the second phone interview was also late july. then the on site interview was at the beginning of september. about a week after the on site interview they contacted me with their offer. first the interview was for a position in the transaction risk management group  what the recruiter found me for   but then also for a position in the global fulfillment platform group. the second position was referred to me by a friend at amazon because he knew the manager of the group. my first phone interview was with the first team  my second phone interview was with the second team  and for my on site i talked with the first team in the morning and the second team in the afternoon. the on site interview was spread out between two of amazon s seattle offices. once everyone moves to the new south lake union office this thankfully shouldn t happen any more    it s pretty annoying  especially when the interviewers don t really know the shuttle schedule that well and you miss the right shuttle  on site interviews consisted of one engineer from each team  the manager for each team  some engineers from other teams  and one architect that was working with multiple teams. i think the architect was probably the  bar raiser  but really his questions were not any more difficult than the others. he did not seem as easy to get along with though which made it more stressful.,given an ordered circular array of integers  find an element. meaning the array is ordered  but the lowest element is not at the first index. example  array is  5 6 8 10 1 2 4    1 answer design a system for counting how many times an item is clicked on. you need to record clicks and be able to report how many clicks for a given item. be able to report which items are the most popular. keep in mind scalability  since this is amazon we re talking about.   5 answers design a system using only standard pcs for load balancing. no load balancers allowed. want speed  scalability  reliability  standardized configuration for all nodes.   1 answer
2010-09-01 19:17:10.0,after reviewing my resume they arranged a phone interview. i was contacted precisely on time and spoke to a member of the team i would be working for. the interviewer immediately wanted me to code for him  and provided a link to google docs to do so. after programming we chatted about the company and i was offered a chance to ask questions. interview ended positively but i later received a rejection letter.,given two lists  a and b  of sizes n and k  respectively  describe an algorithm to determine the intersection  c  of the two lists. what is the complexity of your algorithm   the obvious solution is o n k  . can you describe a solution that is faster   an optimized solution can do it in o n k  .   4 answers what algorithm would you use to search a sorted list  what is the complexity of the algorithm  implement the algorithm in your language of choice.   2 answers an integer is represented in binary as a sequence of 0 s and 1 s. write a function that returns the number of 1 s in the binary representation of a given integer.   2 answers suppose you have a system that keeps track of thousands of users  contact information  including email address. this information is stored in plain text  on disk in a hierarchical directory structure  on a unix operating system  organized by year  month  and day it was entered in the system. something bad happens and the system crashes. we want to get the email address of all these users to notify them. how would you parse these directories and files to generate a simple list of email addresses    1 answer
2010-08-09 00:17:37.61,i think most of you know what an interview process at amazon is like  so i am gonna get straight to the point. it was a phone interview  1st phone interview   it lasted for exactly 1hr15min.the interview questions are as below.,oops concepts  what is encapsulation  polymorphism without giving any object oriented example.   answer question regular expression for finding us zip codes     2 answers find common elements from two same sized integer arrays unsorted  in o n  without sorting either of them.   3 answers design a farm with object oriented concepts     answer question
2010-08-24 12:31:27.933,i sent in my resume online  then i talked with a friend of mine who worked there. he helped as he was able to do something in the resume database to make sure i was called. i was also called separately by a recruiter who found my information on linked in. this put me in the loop for a couple open positions. it seems the goal of amazon is to process as many candidates as possible but it s not a perfect system. i was originally targeted for a group that i was not as interested in and wasn t as good a fit for. i told them that i was interested in another team and they were good about putting me on both loops. i think this didn t matter initially  as the interviews are not specific at first.,describe the mvc design pattern.   1 answer given an array of integers and another integer  x    create an algorithm to determine if the sum of any two integers in the array would result in x.   1 answer
2010-08-14 07:36:21.027,2 phone screen interviews. was rejected in 2nd interview. dont know exactly why  maybe because i sounded a little tired that day.,design a game   1 answer
2010-08-27 14:44:53.47,was okay interview....lots of puzzle type qs focusing on data structures and complexity.,given a stack implementation...find min and max.   1 answer
Date, Experience, Questions
