Date, Experience, Questions
2012-03-14 20:34:54.313,i first got an interview by handing in my resume at a career fair. i chatted with the guy a bit  but he wasn t the chief recruiter so i didn t expect much. however  2 weeks later i got a notice that i would have an on campus interview. the interviewer seemed kind of awkward and i didn t get the programming question right  but to my surprise i got an email a week later saying i would be flying out to redmond to interview. although the email said i would have flexibility in scheduling  when i was contacted 5 days later  it was with a  you re flying out this thursday   they notified me of this monday . couldn t get it rescheduled  but hey  it s microsoft. i flew out for their 2 day interviewing event for the online services division  during which they comp you plane tickets  hotel for 2 nights  money for cabs  and stipends for meals. they take you out in a limo bus on the night before interviews to  meet recruiters   but overall that was pretty useless and you basically just start stressing out with all your fellow interviewees. the next day you have 3 5 45 minute interviews  each is 1 1 . they re pretty difficult  but the nice thing is they give you your results  offer or no offer  right after you finish. overall it s a stressful process  one which is unnecessarily drawn out. but the interviewers on site were overall pleasant people. the whole process just feels a little bit like an episode of american idol.,describe a data structure for which getvalue int index   setvalue int index  int value   and setallvalues int value  are all o 1 .   2 answers
2012-03-31 08:57:43.29,first contact in a university campus recruiting event. called for a short 1 1 interview  1 2h   then another short screening interview  phone . then called for on site interview in redmond. i had 4 interviews  one hour each . each interviewer was really nice and the whole interviewing process is smooth and respectful.,given a string  aaabbc   convert it to  3a2b1c . output the result only its length is smaller than the input length.   2 answers given two binary trees t1 and t2. find if t2 is a sub tree of t1.   6 answers given a building with 100 floors and windowpanes which can break if launched from the nth floor. find out on which floor the windowpanes will break using only two on them.   2 answers find if a linked list contains a cycle in constant space.   1 answer
2012-07-24 19:44:58.703,applied online for recent graduate position. got an email from recruiter to schedule interview in next few weeks. filled interest form. it consisted of questions relating to your interest in different domains in microsoft. 30 min interview was scheduled. initially interviewer asked normal hr interview questions but after some time started to ask language specific questions and questions related to resume.,how will you test calculator with given buttons    1 answer
2012-02-27 23:10:40.51,my interview was for a msit sde position  so my experience may have been somewhat different from interviews with product groups. i had my resume given to a recruiter by a classmate who was recently hired by microsoft. i was given a phone interview in december  and on the phone was told that i would be contacted for an in person interview at the redmond campus. i flew in on a thursday  and microsoft put on a meet and greet event for all of the candidates. free food and open bar  plus a chance to get to meet current microsoft employees and some of your potential interviewers. it was a lot of fun  and i think helps candidates relax and gain a bit of confidence before interview day. in january  i received information and scheduling for my on site interview. microsoft paid for my flight  hotel  food and other costs. in february i was informed the interview would consist of four 1 hour interviews  at the end of which i would find out whether or not i would be given an offer. i flew in on a thursday  and microsoft put on a meet and greet event for all of the candidates that evening. there was free food and open bar  plus a chance to get to meet current microsoft employees and some of your potential interviewers. it was a lot of fun  and really helped me relax and gain a bit of confidence before the interview day. we were given packets that had our schedule for the next day  stating whether you would interview in the morning or afternoon group.   the interview   we were shuttled to the microsoft campus  where we had breakfast and a brief meeting with the recruiters before our first interview. first interview  met with a sdet who had been with microsoft for over a decade  and had been a pm previously. very friendly  asked mainly general questions about my experience  what i m interested in  etc. then  he asked me to design a subscription service system. after asking a few questions i found that he wanted the tech stack that i would build it on  with justifications for some of the choices. overall  this interview went very well. second interview  i met with a pm who asked me some more general questions  asked me about a previous project i had worked with. no technical questions  and this interview also went quite well. third interview  meeting with a sdet who asked me about past experience  how i got into software engineering  since i m an mis major . he then asked me how i would test the whiteboard  followed by how to test a piece of paper. finally he asked me to write a method to remove all instances of a certain character from a string. he then modified it asking for how to remove a string of sequential characters from a string. the testing questions threw me a bit initially  but i still felt pretty good by the end of the interview. fourth interview  met with an sde who briefly asked me about my resume  then jumped into questions on oop. can you explain oop to me. what is a class  what is an object  what is multiple inheritance and what are its drawbacks  does c  or java allow multiple inheritance  how is this problem solved  finally she asked me to reverse a linked list  which i completely botched. i had seen it several times before  but just couldn t get the algorithm right. i didn t solve it before our time ran out  and had to leave it unfinished. at this point  i was feeling pretty nervous about my outcome. we were taken to lunch and when we returned  we were told our results would be given to us shortly. my name was called first  which i assumed meant the worst. the recruited told me   i hate to do this to you  but we want you to meet with one more member of the team.  i had a final interview with another sde  he was very direct and jumped right into the technical question. i was asked to write a method to find the max int in an unordered binary tree. i nailed this question  which i think got me the offer. i was later told that they sometimes ask for an additional interview to determine fit within the team  how true this is i don t know. i then returned to the lobby to wait a bit more to hear my results  and was finally called back and told i was getting an offer. final thoughts   advice the process is pretty intense but also very enjoyable. if you can  make sure to attend the event the night before the interview. it helps you gain confidence  because you get to see them as normal people  not some sort of mythical geniuses. plus  by being sociable  displaying interest and being excited about the opportunity  you can put yourself in a good position with potential interviewers. my surprise fifth interview was with a guy who i had a pretty good conversation with the night before and joked a bit with during the event.,describe oop.   answer question remove all instances of a character from a string. modify to remove all instances of a sequence of characters from a string.   1 answer reverse a linked list.   answer question find the max int in an onordered binary tree.   2 answers
2012-03-19 13:28:04.24,the interview process was very smooth. however  as microsoft is a giant company  i suspect that this depends largely on the recruiters that a candidate works with. after 2 phone interviews  one of which is a screening from the recruiter  i was invited for an on site at their headquarters  with the sql azure group. all 5 interviewers were nice and enjoyed interviewer me. three of them are super sharp and i learned a hell lot during the interview day. to put my experience into context  i also interviewed and received offers from facebook and palantir. the interviews at these companies  although difficult  felt more like programming tests with little time for high level research discussions.,implement the function strcmp in c.  note that it should be as efficient as the one implemented in c compilers.    1 answer a. how do you design a distributed and fault tolerant system  b. how do you improve the system to automatically balance the workload among the nodes  c. any problems if the system is to be used for large scale realtime data processing  how do you solve these  can you improve the availability of the name node s     1 answer given a list of songs. implement a random shuffling function.   answer question explain your research. how can it be used at microsoft    answer question
2012-04-08 19:08:45.613,microsoft came to my campus. the hr is very nice. she would send you a candidate information form before the interview. the interview took about 30 minutes. the recruiter asked behavioral questions about the projects you did and team conflicts. then he asked me a iq test and a programming test.,given 8 balls and one of them is heavier than the other and also given you a balance. what s the minimum ways to find the heavier ball using the balance    4 answers
2012-08-31 12:57:59.27,first spoke with a recruiter on my campus. then had a first round interview on my campus which went well. finally had an on site interview in raleigh  nc after which they immediately told me the results   i wasn t being hired. overall the interviewing process was pretty good  microsoft treated the candidates very well.,design a hash table  that s all he said    answer question
2012-01-14 10:29:28.98,met with the collage recruiter in career fair. then had a 1.1 interview on the campus. after a few weeks on site is offered. then it is rescheduled for the next month. on site consisted of 5 1.1 interviews. first you meet with your recruiter chat about your hobbies or your plans for your career. then  she directs you to the first interviewer. each interviewer escorts you to the next one. the third one is most of the time lunch interviewer. during the lunch he may ask about your projects or some technology related questions. then  i had two more interviews. the forth one was with a lead dev and the last one was with a manager. don t think that you will get the job if you made to the manager. at least that s not happened in my case. i got the nearly all the questions right during the day. asked a lot of questions about company  technologies they are using or about the products. however  in the end since a lot of people are applying they have the chance to very picky. overall  everything was really smooth and professional. probably i ll apply again in the future. good luck to all of you.,how to shuffle a deck of card   collage interview    1 answer design a queue structure by using linked list and code it  on  site 1st interview    answer question reserve a string in place  then  reverse the order of words in a sentence   2nd    answer question in order traversal of binary tree  what if we have a limit on the depth of the recursive calls  how can you let user know that tree is so deep that traversal failed   3rd    answer question given a string  1800rentcar  can have spaces in any where  output the  1 800 7368 227  can t use any additional memory for mapping chars to intergers. you need a math formula to convert them. the output must be exactly the same as the example.  4th  given html file  lt foo gt  encode it as  lt foo gt . improve complexity from o n  to o logn  to constant time  5th interview    answer question
2012-02-14 16:30:10.737,the interview was for an intern position. they called me and asked questions about me  my interests  why microsoft why my degree etc. they insisted in testing  how would you test a calculator  how do you test your software  what do yo call good software  they also asked me about my last projects and how many lines did i code in each one of them,how would you test a calculator   1 answer whats good software    answer question why microsoft    answer question
Date, Experience, Questions
2012-03-19 15:30:43.92,1. first round was a resume screen at the university career fair. 2. second round was a 30 minute on campus interview with a manager. after this was a long wait of almost 3 months 3. i was flown to mountain view  ca for final onsite interviews and i interviewed with 3 members. 4. i got the result before i left mountain view. these guys are super quick in making decisions,remove element from a circular linked list   answer question implement binary search   answer question implement atoi and itoa   answer question producer consumer problem   answer question binary tree traversal   asked to implement the functions of hash table in c   answer question
2012-02-09 18:56:32.837,i have been notified that the interview will be on december  however  they change the date to january. so i have too much more time to prepare. the interview involves much more design questions and only a little code question. it is quite tired to be interviewed from 9 00 am to nearly 6 00 pm with 5 persons. they all are very nice and smart. my feeling for the interview is very positive. because one of my interviewer said i want you to do....blabla after interview. and one of them also give me his thumb. however  i still don t get the offer. i guess it is because my fault for analyze the complexity of a code. i was too tired and said n square  however  i mean 2 to the order of n....,4 by 4 puzzle with random alphabet and check all words in it   answer question
2012-01-24 13:20:31.827,i was contacted by a recruiter. she lead me to believe that she worked at microsoft. that was not true. i came to find out that a v  infront of the email address means vendor. i was asked standard technical questions and some problem solving questions. i spoke about my experience and education. i did not answer the weird problem solving questions. i would encourage others to do the same. i spoke with many non native english speakers. the inperson interviews were fine. once again  i did not do the mind game questions. as potential employees  you can set the stage  you have power. i told one person that i was not going down that road  he did not understand. microsoft complains that it can t find people but treats people poorly.,talk about a black box....something like that....   answer question some jquery qestions   answer question
2012-05-10 18:18:20.0,the process began when i gave my resume to a recruiter at our yearly engineering career fair  in october . she asked me a couple generic questions about my resume   tell me about this position    what s something hard you encountered   and why i wanted to work at ms. she took the resume and i got a call a week later about scheduling an on campus interview. the on campus interview occurred about a week after  in early november. this interview  and every interview after  had the format of  5 10 min  tell me about yourself resume   30 min technical question  and the rest of the time  do you have any questions for me   i felt like the interview went well and i was invited to an ms hiring event weekend in december for a day of interviews. when mid december rolled around  i flew to seattle and was put up in the westin bellevue. the first night  all software and hardware recruits  about 80 of us  for internships   full time offers  were taken to an event at the lucky strike bowling alley where there was lots of good food  an open bar  and bowling. we also got a chance to talk to our recruiters and ask them any questions about the interview process. the next day  we had 4 interviews in a row. one group had interviews in the morning  8   12  and the others had theirs in the evening  1   5 . we found out which group we were in the night before. in addition the morning group had lunch after the interviews and the late group had lunch before. each group of interviewees met in the same room before the interviews  to eat lunch  and between them. most people wore business casual attire. the schedule was  interview  15 minute break  interview  30 minute video about working at ms  interview  15 minute break  interview. interviewers would call us one at a time from the room before the interview  take us to a room to conduct the interview  and then take us back after. at the end of the day  we all went to the same building to play xbox games and play with the ms surface. then  our recruiters called us one by one to privately tell us if we received the offer or not. i m glad i got the offer  but the recruiter first quizzed me on how i thought i did and if i had any other offers  and the strong points of my other offers  and how i would feel or what i would do if i did get an offer. i thought that was a little low  since it seemed like she was toying with me and i still didn t know if i had the offer or not at that point. nonetheless  i was very happy once i got an offer and to hear the terms of the offer  too  i didn t accept on the spot  but my recruiter was hoping i would  p after that  we were taken home in shuttles and free to do what we wanted. i chose to stay an extra night instead of fly home right away and i hung out with some friends in the area. i flew back the next morning. in terms of preparation  i didn t do anything special besides reading the book programming interviews exposed  2nd ed.  and reading up on interview questions on this site and by googling  or binging     . the more you prep  and the more introspective you are about your method of solving a problem  the better. in addition  it s really important to be charismatic and passionate about the position group you re applying for and to be genuinely interested in finding out if the company is a good fit for you. as cheesy as it sounds  when you have that  and if you prepare ahead of time   then the right job offer will simply present itself.,write a function to determine if a binary tree is balanced or not.   2 answers write a function to convert a number in roman numeral form to a decimal representation.   3 answers write a function to print out the contents of a singly linked list in reverse order.   3 answers write a function to find the location of k consecutive 0 s in a bitstream of length n   answer question write a function to solve a problem given one set of constraints  then  changing some  but not all of  the constraints  decide how you will change your function  and see if that function still handles the initial set of constraints.   1 answer
2011-12-12 16:16:41.833,applied through the microsoft website and interviewed on campus. i was pleased to hear that i was selected to be flown up to seattle and interview with the online services division  bellevue  wa not redmond . i will state early on that i completed the interview process and received no offer   however  with that said  i will be as objective as i can be about the experience. firstly  understand that although microsoft does every single thing possible to try to show how  fun  they are  by far the number one thing the interviewers look for is the ability to think and code just like any other large software company. everyone who says that it s important to be social and personable at microsoft must have interviewed with a different division. with online services  all that matters is coding  problem solving  and wanting to tackle new problems. during your day you will have four 45 minute interviews  with 15 minute breaks in between. after that you will hear immediately whether or not an offer will be extended. this is absolutely amazing by microsoft. to have that feedback so instantaneously is incredible and truly first class of the company. these interviews will be intimidating to say the least and i can virtually guarantee you that you will run into one or two people that you really like and think are cool  and one or two that make you second guess if you really want to work there. each interview has a coding question. my four were as follows  1  given the in order and preorder traversals of a binary tree  rebuild the tree. 2  given a sparse n by m matrix  find the number of distinct paths within that matrix  each cell can be off or on  find the number of distinct sets of connected cells . 3  given the android 3x3 matrix lock screen  generate all the possible unlock combinations that one can enter. 4  given an array of integers  find all the unique elements. i botched the first question. it was 8am in the morning when i attempted it and i had been up since 6 30. to be quite honest  i had forgotten to review the tree algorithms. i met with the interviewer and he literally bombarded me with questions. if you say  anything  be prepared to defend it and back it up. there is also a strong sense that you must be very  very interested in working for microsoft. as one microsoftie put it   the people who work at microsoft choose to work there because they love microsoft  it s not that they cannot work for google or apple . there is little to no review of your resume. the emphasis is pretty much solely on your ability to code relatively generic  albeit challenging  programming problems. this can work to your advantage or it can be a disadvantage. to ace the interview  simply read a number of programming problems and study up on the division you are interested in. at one point in time  i was asked   if you were given a farm of 1000 computers  say  what problem would you try to solve  . find something that microsoft is trying to solve  or some generic problem in the division for whom you are interviewing. as i was not extended the offer  i cannot precisely tell you what it takes to succeed in the interview. however  here are a couple of observations i made  some of which are listed earlier   1  read up on the division for whom you are interviewing and understand their business well. 2  read up on many  many coding questions. if you read enough problems  chances are you will have heard a problem similar to the one you are trying to solve. 3  i cannot stress this enough  but to succeed you  must  ace the first interview you have. i told you how i botched the first question. i did not think to use recursion. in a later interview i had a question that could have used recursion  implementing a bfs   but i chose the iterative process. the interviewer remarked to me   your first interviewer noted that you don t use recursion  why don t you  . these interviewers talk to each other in between  as such  you must absolutely make a good first impression. if you can interview with microsoft  it is a cool experience. you get two free nights in a nice hotel room and all your expenses paid. it makes for an awesome trip to seattle. however  i really wish microsoft would cut down on the number of people they bring to seattle. reading through glassdoor  you will see  a lot  of people are not extended offers. why bring these people if you don t extend a great deal of offers  i feel their current system unfairly generates a lot of false hopes. if you are interviewing with the big m  i wish you the best. you will have a fun experience and it will be really cool to even just walk through those doors once. as the guy who told me the sad end of day news put it   we receive 10 000 resumes a week  and the fact that you made it this far attests to your skills . be proud that you received the interview and enjoy your experience ,given inorder and preorder traversals of a tree  reconstruct the tree.   2 answers given a n by m sparse matrix  find the number of disjoint paths  i.e. bits in the matrix set to one that are linked .   answer question given the 3x3 android lock screen  get all the possible combinations to unlock it.   answer question find the unique integers in an integer array.   answer question
2012-04-23 12:07:24.363,microsoft came to our campus and shortlisted candidates based on the resumes they submitted. they held brief face to face   30 mins  interviews in campus over 2 days. i was asked about my educational background  my thesis  research and open ended questions such as  1. give a few examples of scenarios where distributed computing could be applied and would be useful. 2. tell me about a time when you were faced with a difficult problem you couldn t solve. 3. why is finding a bug in a multiprocessor programming harder than in sequential programming  how would you solve this problem  next they flew me to redmond for a day full of one on one interviews  5 in total  4 technical 1 hr in the end . they took care of accommodation  travel  etc and made me feel very comfortable. the people were very nice and friendly.,write a function to add content to an xml file at an appropriate place every time a certain type of http request is made. since the server is serving multiple http requests in parallel using threads  the solution should account for that.   answer question implement a tic tac toe game to be played between a user and a computer.   answer question n people are sitting in a circle labelled 1 through n. they being counting 1 2 3 .... in a clockwise manner and every person that gets a number divisible by 3 is eliminated. write a program to figure out which numbered person will remain. what s the time and space complexity    1 answer questions on object oriented programming concepts such as polymorphism  multiple inheritance  and virtual functions. model the animals in a zoo and draw the class diagrams. questions regarding when it s right to inherit from a class as opposed to adding a property in the current class  and so on. when to use multiple inheritance  which classes should be abstract  etc.   answer question implement a solution to the shortest path problem in a weighted directed graph.  obviously  the question wasn t framed like this  they gave me a map of cities with distances and asked how to get from city a to city b with the smallest distance traveled  and then to write code for it    answer question
2012-01-21 06:12:33.16,i dropped my resume at the microsoft booth at a career fair. i got an email that had me indicate what timeslots they listed were possible for me  for a phone interview. i also filled out a form to show what position  what development layer  etc i was interested in working in most. i provided my number and my skype name  and said that skype was the most convenient for me. on time  a woman called me on skype  no video  and the interview went right along. she seemed very good at interviewing. it felt very comfortable talking to her  and she made you feel justified in your thinking  and prompted you if you ran out of ideas. the  fun questions  as she called it seemed like brainstorming ideas  anything and everything you think of  you should mention. get the corner cases  remember safety checks. i got an email 30 minutes after the phone interview ended saying i didn t make the cut. it said i was close  and offered to consider me for a support position  or interview for the developer position again in 2 months. in total  i communicated with 3 different women  the one that scheduled the interview  the interviewer  and the one that followed up on the interview. i asked for feedback advice from the last woman in my thank you reply  but she was somewhat dismissive. otherwise  the vibe i got was okay. everyone was courteous.,given a ballpoint pen  how would you test its functionality    1 answer
2015-08-28 16:13:36.013,it is college recruiting. the first interview was in college about 1 hour  one coding problem about sorting  just write the pseudo code in a paper  not so difficult  the pressure is timing. then asked some questions about projects in my resume  and questions like how do you think to improve some microsoft products like ie etc. three weeks later i was informed they will fly me to redmond for onsite interview. i flied from florida and stayed at seattle for two nights  microsoft paid all the trip. the first night is a big dinner party with all other candidates over the country and microsoft managers employees who will interview us the next day. the dinner is not interview  just casual party with chatting  get familiar with each other  very friendly. at next day all candidates are divided into two groups  interviewed by morning and afternoon separately. i was in afternoon group  the morning is a bus tour for the microsoft campus  meeting and talking with hr and engineers  introduced the microsoft life  sports center  science center etc  they want you to like here  treated like we are one of them already. actually the hr told us once you are on campus interview  that means basically you are qualified to microsoft  but they only hire top half of us due to high competitiveness. afternoon interview has 4 turns  about 1 hour each with different development manager. each turn has coding question of course  write the pseudo code in white board. they are not very difficult  once you are in good hand in algorithm class  it should be ok  the timing and efficiency is the key. remember i said they only hire top half of the group  solve as many coding questions as you can in one hour with better efficiency  then you will stand out to the top half. i worked ok to the first and second turn  the managers are friendly  and asked question like how do you think about microsoft  any question expectation to microsoft product etc. but i failed at third turn  my coding solution looks complicated and inefficient  although i worked out  the manager pointed that and introduced better one to me  of course that means mine is not that good. the fourth turn means nothing then  the interviewer not on the interview mood at all  just asked some unimportant coding question to pass the time. so the result is obvious. all of us know the result right after the interview finished. they call the failed candidate one by one out of the room and told you very regretfully then you can leave. and the other half who still left in the room are offered... this is college hiring  all the candidates are undergraduate graduate  the experienced one may be different and more difficult. someone said since the 4 managers are from different team  if one or two are interested in you  then you may be hired  but by my experience that is not true  you have to pass by all 4 to get offer. the key is practice of coding problems consistently  from easy to hard  in short timing and good efficiency which make you competitive.,how do you think to improve some microsoft products like ie etc   answer question
2015-10-17 20:35:45.56,phone screen followed by an onsite interview. onsite interview consisted of 4 1 hour interview and 1 lunch interview. 1 hour interviews mostly focused on problem solving coding. in 1 interview  they asked for design as well but at very high level.,coding questions only.   answer question
2012-01-22 23:03:11.393,the interview was 30 mins at the career center of our university. i was first to asked to describe things that appear on my resume and was given a basic data structure question afterwards.,describe the projects you have accomplished.   answer question what data structure would you use to solve this problem write the code. the problem is similar to reverse the word or sentence but i can not remember clearly what exactly it is.   answer question
Date, Experience, Questions
2011-12-30 12:36:09.423,a telephone interview  asking non technical questions and offered an on site interview. four rounds  thought doing well  but failed. all technical questions. one impression is microsoft office people like loops and very much hate recursions.,pancakes  size varies  and are put in a stack with random order. you have one operation called flip int   pancakes  int k  to flip all pancakes from the top one to kth pancake  write a sort int   pancakes   method   6 answers a rotated sorted array  e.g. 34512   find the rotation count  in this case  3 means rotated by 3 .   3 answers group of people  you can call know i j  to ask if ith person knows jth  the return value is true  i knows j  or false  i does not know j . find the person that everybody else knows him but he knows nobody.   2 answers
2012-03-12 11:36:05.84,got a call from a microsoft recruiter  who reviewed my background. set me up with a phone interview with one of the engineers  the interview went well   was called for a on site interview. the on site interview consisted of two interviews with team leads and two interviews with sde engineers. most of the questions were c c    data structures and algorithm questions. every interviewer talks to the next interviewer and discusses his opinion on the candidate  they would also change the number of interviewers on the fly. the larger the number of interviewers the better.,need for virtual constructors destructors   answer question
2012-01-13 01:52:21.523,i had 1 phone interview which followed up by 5 interviews onsite. they were not very difficult  i was asked usual questions which include knowledge about data structures  sorting  recursion and some concurrency control. you are usually interviewed usually the same day with a bunch of other candidates  who are interviewed by the same team  which for me increased the stress.,i can t reveal the questions since i was asked not to do it   answer question
2011-12-01 02:30:24.22,interview process was extremely fast after i told them there was a deadline. technical questions and design questions  for example  design an elevator control system. interviewer was head architect for the group and was extremely friendly and we bounced ideas off each other. interviewed with a total of 5 people. by the 5th person  he was asking me if i had gotten the offer whether i would accept it   so i knew i had nailed the interview.,design an elevator control system.   answer question
2011-11-06 15:25:21.063,question were asked  1  find the pair of number from a sorted array whose sum is equal to the i p value,find pair of numbers out of sorted array whose sum equal to given number   2 answers given value is 9876. print nine thousand eight hunder seventy six   2 answers
2011-11-06 22:29:09.507,the interviewer held a prep interview session the previous night and had cleared the questions about the company in the prep session. the very next morning  had a screening interview to get invited to the campus. the interview consisted of 3 rounds. 10 minutes of technical interview  hr n questions resp,given a string how would you eliminate the duplicates   1 answer
2012-07-27 00:58:16.65,submitted my resume to my university  had an on campus interview  and then called to interview on site in redmond  wa. they provided taxis to the interview site and shuttles from building to building. interviews were challenging but the questions were fun to solve. had the opportunity to learn a lot about one of microsoft s major platforms.,can t share the exact question but different questions i haven t seen using divide and conquer  greedy algorithms  some design and providing test cases.   answer question
2011-09-24 07:19:37.653,september 18  i flew to seattle. microsoft gave us a welcome reception. we had a great time during the reception. september 19  interview day. we got up 7 00am. microsoft staff took us to microsoft campus to take technical interview  of course  we had our breakfast there. we had four interviews with microsoft windows team in the morning  starting from 8 00am. each interview last for 45mins and we had 15mins break time after each interview. after the four interviews  microsoft took us to have launch and we wait for the interview results. after 1 30pm  microsoft staff would tell us the interview results one by one. then  microsoft staff took us to return westin hotel. september 20  i together with my friend did a lot of sight seeing in seattle and redmond. then we flew back that night.,how to traversal a tree using breadth first method.   2 answers implement a dictionary.   1 answer test if matrix a contains matrix b.   answer question
2013-04-22 15:05:30.76,phone screening then 5 in person interviews. questions are pretty much sde questions.,operations on 2 dimensional bit array   answer question
2015-07-22 12:51:02.817,it was very short. it lasted less than an hour. two people were there  besides me. it was a nice place. they give you free lunch. there was plenty of parking. i would recommend it to anyone.,if i could define oop.   answer question
Date, Experience, Questions
2014-03-17 18:56:40.61,couple of phone interviews. after i cleared them  they scheduled the main interview. had five rounds in the main interview. all of them involved algorithms  data structures and coding. i did four of them pretty well and one not so good.,you have an existing set of words. you are then given two words  word1 and word2  as input. can you provide and algorithm to transform word1 to word2 in several steps such that the intermediate word generated in each step belongs to the existing set of words. at each step  you are allowed to only modifying one character  or add one character or delete one character. if you feel such an algorithm can exist  can you also provide me an algorithm which can transform word1 into word2 in minimum number of steps.   answer question
2011-10-20 02:22:40.37,after two 1 hour phone screens  i got interviewed using live meeting. the interview was standard microsoft interview with a lot of coding questions. i was interviewed by 5 interviewers on one day  and another on day 2 but by that time i was quite sure i would get the job.i had had reservations about the live meeting but it turned out to be a better way to interview with the ability to code on the computer rather than the white board.,how would you send a secret message with a box if you have to pad locks    answer question
2011-04-24 04:15:29.54,i submitted my resume to an on campus recruiter and received an email that same evening. the recruiter wanted to chat on the phone 2 days later  which was was a quick discussion of my background and interests. at the end of the call i was invited to attend a half day of on site interviews just 3 days later  after the weekend . the on site interviews consisted of 4 separate 45 minute 1 on 1 interviews with 4 different microsoft developers. they asked typical technical design and algorithms questions  and also wanted to spend a lot of time hearing me talk about a project i had worked on in the past. the first interview was very straightforward  but they become progressively more difficult. in later interviews they specifically ask you about topics that your resume indicates you have no experience with  to see how you handle unknown situations. results were given on the spot by hr  so less than 5 days after first getting in touch with microsoft a job offer was on the table. overall an extremely efficient interview process. they are clearly pushing to hire early before top grads get snapped up by their competitors.,how would you design an automated test system for the clock application on a mobile smartphone    answer question how would you implement a  bag  data structure with push   and pop   operations that scales well on a massively parallel system.  imagine you are implementing malloc on a multiprocessor os    answer question
2012-08-14 23:27:20.907,after short on campus screening  did not hear back until many months after when a rep asked me to arrange travel details to their hq for an interview. i had a few personal scheduling hiccups but the company was very accommodating. interview consisted of four one on one sessions  three were in their offices which started with chats about the company  then technical questions regarding data structure. third was a lunch interview which consisted of mostly just chatting about the company.,deep copy a graph   answer question
2013-01-06 17:46:05.507,1. telephonic 2. onsite 5 rounds with one lunch interview,write code to solve given sudoku board   answer question
2011-09-26 18:27:59.313,on site interview on university campus   was asked technical questions and questions regarding previous projects. then called for a second round interview on site   4 interviews from 4 different people. questions were mostly technical programming questions  but last interviewer was more interested in previous work experience and interpersonal skills.,past experience   answer question
2011-03-29 17:45:18.9,phone interview lasted about 30 minutes. i felt like i underperformed but still got called back. scheduling the real interview was a pain but very flexible. interview was 5 individual interviews with different employees within the group  one being a phone interview. 3 focused on programming challenges  1 on personal motivations experiences etc  and the final was a casual interview where i mostly asked questions. the programming interviews were all on a white board  which was the largest difficulty for me personally.,write a non recursive traversal of a binary search tree using constant space and o n  run time.   3 answers find a duplicate integer in a list of length k with integers 1...k 1 and one duplicate. do so in o n  time with constant space.   3 answers
2015-02-09 23:30:03.993,basically  they came to my university and we had a phone interview. after that  they selected a group to fly up to redmond for the weekend and we had a full day of interviews. each interview is with a different team that you can work with and all operate roughly independently  i.e. if you bomb one  you can still get in with a different team . after that  you wait for each team to decide whether they want you  they typically choose their top few candidates and then get the first one that isnt taken by another group .,one example that i thought was interesting  given a list of points  find the line that goes through the greatest number of them.   2 answers
2015-10-16 14:41:05.187,first  hr had a phone screen with some general questions. then  a senior engineer had a phone screen of technical questions. then  on site with 5 engineers about writing code.,reverse a linked list.   answer question
2012-03-28 12:50:37.287,phone interview. if this goes well  you get schedule for all expense paid trip to seattle for onsite interview. if that goes well  you get an offer.,queue with circular array   answer question
Date, Experience, Questions
2012-07-13 15:44:02.13,2 phone interviews followed by full day interview with 4 different people on microsoft campus.,create a data structure that minimizes time complexity of retrieving median and inserting new element. getting median should be o 1  and insertion should be o log n  .   4 answers
2011-04-05 18:42:19.033,i received an interview after giving them my resume during an on campus visit. they promptly contacted me in a few days saying they were interested. i got an on campus interview with a software development engineer. it was a 30 minute interview in which he asked one programming questions. i had to write the code on the board. it wasn t too difficult and he continued to probe my mind while i wrote code such as  why this method  how would you test this  is this the most efficient . i ended up getting a pretty good solution and was confident i did well. although i was not offered an on site interview. thinking back on what i would do differently  i would ask more clarifying questions  and more clearly explain why my solution is optimal. i get pretty nervous sometimes which causes me to not explain terms as clear as they can be. however it was a good experience and good interview practice.,write code that would shuffle a deck of cards. explain why your solution is optimal and how you would test it.   answer question
2012-09-22 12:26:00.45,had a initial phone screen round which was based on behavioral type of questions. this was followed by 4 rounds of on screen interview. most of the problems asked were algorithmic. you are expected to write working code on white board. all interviews are 45 50 mins long.,pick out k random elements from a very long linked list   2 answers
2011-05-19 23:41:20.34,i ve got a phone interview with a hr. some questions about resume and personality  and one open question to solve a technical problem,how do you find a interviewee s phone number    answer question
2011-03-08 14:22:05.943,submitted resume during university career fair  got email to sign up for 1st round interview few days after the fair. 1st round interviewed at university career center  takes about 30min. brief review my resume  and then two programming question asked. got feedback after about one week to offer fly me to seattle  wa for second round. flew there on sunday  interviewed on monday  and back the next day. got feedback after 4 days saying they aren t gonna extend an offer.,find nearest atm machine given gps location and a list of atms   answer question what data structure would you use to store a dictionary supporting search like  ab p    1 answer reverse a binary tree   answer question stretch a linked list with bottom node   answer question find missing number in a array of size 100 for number range from 0 to 100  no repeat    answer question
