Date, Experience, Questions
2013-03-25 21:59:02.757,1  calculate the square root of a double 2  given n intervals  si  fi   find the maximum number of overlapping intervals. 3  print all the paths from root to every leaf in a binary tree. 4  print the sum of all the numbers at every vertical level in a binary tree 5  given a set of n jobs with  start time  end time  cost  find a subset so that no 2 jobs overlap and the cost is maximum   6  given 1 trillion messages on fb and each message has at max 10 words  how do you build the index table and how many machines do you need on the cluster to store the index table  ,given a set of n jobs with  start time  end time  cost  find a subset so that no 2 jobs overlap and the cost is maximum     10 answers
Date, Experience, Questions
2013-04-23 15:14:17.957,they will ask you technical questions about your area of expertise  but they don t wait very long for the answer before they start giving hints.,some questions required remembering command line switches nearly instantly. have man available diring the interview.   answer question
2013-04-23 23:07:37.34,pretty straightforward interview process   screener interview followed by a 4 interview loop. facebook uses the loop to do two standard algorithms data structures technical interviews  one manager fit interview and one  design  interview which i misunderstood to mean user facing design  but instead is more of an architecture  big box drawing exercise.,asked to design a system for facebook chat messaging. difficult since i hadn t had any backend distributed systems experience.   answer question
2013-04-16 09:57:33.943,i came onsite for what was described as an hour long introductory and technical interview. i was greeted by the recruiter and shown around the office  fb nyc   then we chatted for 10 15 minutes. then an engineer came in and we started the technical part of the interview  which took 45  minutes  we ran over . first he asked me about hadoop  since i mentioned that i used it at my current job. i used hadoop for machine learning tasks  so we discussed the details of the system. the rest of the interview was coding on a whiteboard. the questions got progressively more difficult. the first was  given two string representations of binary numbers  e.g.  1001    10   write a function that adds them and returns the result as a string as well  e.g.  1011  . the next had several parts   a  first  write a function to calculate the hamming distance between two binary numbers  b  write a function that takes a list of binary numbers and returns the sum of the hamming distances for each pair  c  the answer i gave for b was o n 2   i was then tasked with finding a more efficient solution. i struggled mightily  and was eventually helped to the solution by many hints from the interviewer. after that  i had a chance to ask questions of the interviewer  and then we were done. i don t know if i ve made it to the next round or not., a  first  write a function to calculate the hamming distance between two binary numbers  b  write a function that takes a list of binary numbers and returns the sum of the hamming distances for each pair  c  find a solution for  b  that works in o n  time.   10 answers
2013-04-10 22:22:02.85,i was contacted by a recruiter about a possible position. while i was not immediately looking  i was intrigued enough to continue with the process. i had a quick phone call with my recruiter to go over my background and experience. she concluded the phone call by determining my availability for a technical phone screen and followed up with some research materials to better prepare for the phone screen. the technical phone screen was set up using collabedit as the platform for sharing code between myself and the interviewer. i was asked a few simple technical questions  and a few harder programming problems dealing with algorithms and data structures. the interviewer was patient and helpful. the recruiter emailed me the same evening to let me know that i would not be moving further in the process  as my initial hesitations on the early data structure questions signalled poor understanding of basic concepts.,you are given a string with each english character translated to its alphabetical position  e.g.  the string  abc       123  . provide a function that  when provided the string as an argument  will return the maximum number of strings the encoded string could represent  for example   123  could represent  abc    lc   or  aw  .   2 answers
2013-04-10 21:24:21.023,2 step process   started with a phone screen. most of time on the phone screen was taken by a programming challenge  which was done through one of those online code editors. passed it to get an on site interview. your interview continues so long as you re doing well. at then end  you get a tour of the facebook campus before being showed out.,can t answer due to nda  although it s nothing unexpected. algorithmic problems and whiteboard coding. try to keep whiteboard coding as eat and organized as possible  and speak out load when you re writing.   answer question
2013-05-13 12:33:26.037,i was contacted on 25 february via linkedin following a recommendation. the position was in the mobile operations team. it was followed by a series of phone interviews    one with the technical sourcer   one with the head of the team   two more with some specialists in various departments following the phone interviews  was an onsite interview in menlo park on 22 april. given the 10 hrs time zone difference  they were sympathetic with the jet lag and flew me there on saturday for the monday interviews. the interview day had five sessions    one with the head of the team   one with guys from the team  codding session    one with a guy from management   two more with guys from other departments  systems and networking  with the exception of codding interview  where a second guy was there to observe  all other interviews were 1 1 i flew out on tuesday  and on thursday i received a call that they were happy with my performance and we can move forward.,i expected a tirade of technical questions. the unexpected part was that the interview was both ways  they interviewed me  i interviewed them. most parts were more like brainstorming session than exams. the most difficult question was when a guy showed me a gdb stack trace of the threads within a process which hung. it was an facebook internal application  so i had no previous knowledge of that application. the question was what went wrong. luckily  it was a clear situation where all threads were waiting for a blocked thread.   answer question
2013-04-15 15:10:04.493,an internal recruiter contacted me out of the blue by linkedin and email. we scheduled a phone call. talked about my experience and education and then about available positions at facebook. he then invited me to come onsite for a short screening interview first. i requested a couple of weeks to prepare for the interview. he was perfectly ok with that and even sent me some links to preparation materials. instead of a phone screen  i had a short 1 1 interview for 45 minutes onsite. mostly coding on whiteboard and a little time set aside for questions about the company. a week after that  four 1 1 interviews. two coding interviews. one  manager  interview  mostly talking about past projects and future ambitions. one system design interview   you basically have to describe how you would design a given system without going into too much detail. received a call from recruiter next day. he said that i will have to come for one more interview. so a week after i had another series of two interviews  one coding and one manager. i received an offer two days after the last interview. during the whole process  the company was very flexible about scheduling interviews. everything happens really fast if you want it  or you can take your time to prepare. recruiter was very nice and supportive  as were people at fb in general. some interviewers did not talk much and some were more willing to discuss  but all were very polite. coding questions involve basic data structures like trees  combinatorial problems and sometimes a relatively simple dynamic programming problem. they are not too hard but you have to do them quickly and explain everything clearly. understanding of big o is a must ,what are the most challenging issues in your work    answer question
2013-05-03 13:57:32.283,i applied online through linkedin and got an email from a fb recruiter asking whether we can arrange sometime to talk on phone. we then had a quick talk on phone about what i was doing  what i had done related to software development  and how was an interview process with fb. then he said he will arrange a phone interview for me. the first phone interviewer was nice and i can answer the question easily although i did not understand the question correctly. but he was very patient explaining it to me and i finally did it right. after a week i received an email from the recruiter saying that the response to the first interview was positive and they wanted to schedule another phone interview. the second phone interview was a week later with a chinese girl who did not sound friendly or enthusiastic but with a cold voice. i felt that she did not like me and would not want me to be in fb since the beginning of the interview. this made me very nervous and confused  and i lost my confidence. hence  even though the question was quite simple but i did not do it well. i can guess what happen next  i got a  thanks from fb  the day after.,the questions are easy and common  but i was very disappointed with the second phone interviewer. the first interviewer was very nice and supportive. the first question was to return the value of a roman number given in a string. the question for the second phone interview was to print out the paths to all leaves of a binary tree.   3 answers
2013-05-29 18:14:59.523,after one phone interview  get the onsite invitation. there are four rounds.,system design  why they assume you know their system well and be able to come up with solutions about their system   answer question
2013-03-28 18:33:38.3,one telephonic interview and then onsite interview. 4 interviews during onsite interviews.,print all permutation of a given string.   1 answer bool regular expression match char  pattern  char  string  and pattern can contain kleene star.   2 answers
Date, Experience, Questions
2014-06-21 17:32:31.08,a recruiter contacted me. after a few days of back and forth we set up a phone interview. in the phone interview we discussed a possible problem that involved trees. i struggled to implement the necessary algorithm. eventually  i got to ask a couple of questions about facebook. received a decline a couple weeks later.,they interview on your data structures and problem solving skills  nothing too hard.   answer question
2013-03-28 11:47:55.167,interviewed as a new grad. there s a two part phone interview  then a in house interview   their menlo park hq  and then follow up interviews if necessary. they also need your references to check.,due to nda  no details. but i think the most difficult one is one about dealing with streaming files. not like normal algorithm questions  but many corner cases.   answer question
2013-06-02 17:24:46.103,1 round hr check   1 round phone screen   onsite,one technical question   answer question
2013-03-30 20:47:22.743,got contacted by recruiter and then set up phone screen,i supposed it would be a problem of dynamic programming or recursive  but happened to be a totally different one. got stuck but maybe not that difficult as i thought of.   answer question
2013-03-24 07:05:45.113,phone interview.,the interviewer seems quite familiar with my background and ask me some details about my current project.   answer question
2013-03-17 22:37:59.907,get contact from their recruiter. and take a 45 minutes interview with them. two coding question. can t tell details due to nda. one is about string match  and another is about binary tree. from what i observe  efficiency really matters. and no need to do the perfect  but describe your idea clearly and keep conversation is important.,nda   answer question
2013-03-18 14:47:43.52,phone interview after refer from employee  the process went well  and the interviewer is respect and patient. details will be given to help understand questions  no blablabla  just coding questions  interviewer will be asked for big o analysis,implement a square root function using only           1 answer
2013-03-12 19:53:02.413,linkedin mail from recruiter. process was relatively straightforward. had a pair programming session with an engineer on one programming problem.,given a binary search tree  write an algorithm to find the kth smallest element   3 answers
2013-03-12 22:43:23.913,gave recruiter my resume at campus career fair  i was one of the first ones there and went to their booth 2nd after google  so getting their early might help your chances for an interview. a few weeks later i was contacted for an on campus interview and only given 2 days to prepare.,given a vector of nodes  each of which contain the start and end time of a meeting  find the maximum number of rooms one would have to book for the day.   answer question
2013-03-09 22:24:23.953,met recruiter at university event  got a call by night for on campus interview. interview was the next day. second round was the next day and more difficult  but i also had a terrible interviewer.,No Question
Date, Experience, Questions
2013-03-13 12:45:28.497,on campus interview....,a very common coding problem that can be searched online   answer question
2013-03-06 19:18:10.71,i first can an email from a recruiter who helped me to arranged 2 phone interviews using skype. the interviewers are two current software engineers. after the phone interview  i was informed that i cannot proceed the interview process.,what s the applications of your research    answer question
2013-03-08 12:42:30.117,i had an on site interview    it was an hour long. the questions were simple    on string and bit manipulation. i signed an nda  so can t disclose the question. you need to have quick coding skills.,nda   answer question
2013-05-14 16:12:15.78,i was contacted by the recruiter who found me via graph search  and was asked whether i was job hunting. i chose to go onsite for the initial phone screen. the question was straightforward with emphasis on fast and accurate coding  and the interviewer was very knowledgeable. a few days after the screen the recruiter scheduled an on site with me  and the dates were quite flexible. the on site consisted of four interviews  3 pure coding  of which one is about design  and 1 research interview  i guess this is for all phd applicants . i was quite happy with the coding ones but the research one was  well  a little annoying since the interviewer seemed to be dismissive to everything. but overall  it was a nice experience  two interviews plus lunch   tour around plus two in the afternoon  and it was done  i did wait for 3 weeks till the decision was make  and during the period the hr seems to be a little nonresponsive. when i followed up what i received was something like a one line email saying  we are reviewing your case and will come back to you soon . this was a little annoying especially the feeling of being silently rejected started to grow  but i guess it is not the hr s fault anyway. in the end i was offered a job with flexible titles   software engineer or research scientist or whatever. i decided not to take the offer in the end  but the interview process was very smooth.,signed nda  so maybe it s not ok to disclose the questions... it was standard coding questions  not those hard ones at leetcode  but you need to make sure not to make silly mistakes. missing a few semicolons is file  though.   answer question
2013-03-17 08:40:43.96,the hiring process is very fast. after i contacted by the recruiter  she arranged 1st technical interview in less than week. the second one was planed 2 day after and onsite interview just 2 weeks after fist contact. the hardest part is to get noticed  so i suggest find somebody inside to recommends you.,i didn t pass 1st interview even the task was simple one. i wasn t sleeping well the night before.   answer question
2013-03-29 14:11:10.273,had an hr phone call that was mostly basic questions about previous experience  and why i feel i would be a good fit at facebook. at the end of the call  we set up an on site technical interview. had to postpone it a while  but they were very helpful with rescheduling whenever was convenient for me. the technical interview went well  getting a tour of the facility before sitting down with an engineer. the interview lasted around an hour. i was asked a question about checking for palindromes  and a question about graph traversal. ran into some trouble with the graph traversal  which i eventually described to the interviewer correctly  but didn t have enough time to write it on the whiteboard. i think that s the reason i was told to get more experience and reapply in a few months.,none were really difficult or unexpected.   answer question
2013-03-01 01:44:18.98,had a 30 min interview on campus. the interviewer was pretty late. he asked on coding question. once i gave a solution he asked to improve the order.,identify if the words in a given sentence are in a built in dictionary.   answer question
2013-02-16 18:58:34.557,found by recruiter  very professional,how would you build our photo gallery    answer question
2013-02-06 15:17:54.237,i went to my college s career fair and dropped off my resume with facebook  we had a nice chat. next week  they sent me an e mail asking me to come in for a first round interview on campus. the day before the interview  we had a nice meet and greet in the computer science tea room. they were very friendly  and we got to know each other better. the next day  i had my first interview. it comprised of a few technical questions  and runtime analysis which i think i answered correctly. in the evening  they e mailed me telling me i ve made it to the second  final  round. however  i did not manage to complete the second round challenge within the time limit  and i was not given an offer.,given an array of distinct integers  and a target integer t  compute all of the subsets of the array that sum to t  where order matters.  i was given  20 minutes to solve this    2 answers
2013-02-02 17:17:32.243,interview at harvard  45mins  3 not difficult questions.,check if two strings are palindrome   3 answers
Date, Experience, Questions
2013-02-23 12:14:38.407,was referred by the current employee and contacted by the recruiter pretty soon. after a few basic screening questions 2 phone interview were scheduled. each one for 45 minutes and 5 minutes for additional questions. the same applies for on site part  but there are 4 interviews  generic  design and 2 coding   related. the basic scheme   check your background  got some view on your previous job and than talk about technical problems. the recruiter and all the interviewers are really nice and helpful  it s a real pleasure to be interviewed here.,except of technical related questions you can expect such ones like   how do you use facebook app and what are the problems with it  how would you fix it    answer question
2013-02-26 13:17:19.66,i solved a challenged at interviewstreet.com 2 weeks after they emailed me asking to send my cv along with some answers  for example  preferred programming languages  current job  time constrains  availabity for interview... another email telling me about how to get prepared for the interview  visiting glassdor.com . after i replied  1 week later we coordinated the skype interview. the interview was kind and explained to me any doubt i had. they called me explaining the good and bad things i did on my first phone screener  and then we planned a second interview. i was able to solve the second problem but probably i took more time than expected and had some bugs that the interviewer helped me to find out. the day after the second interview i was said  thanks  by facebook  that my background didn t fit any current position.,1.1. given a list of words  group anagrams. 1.2. find all 3 items that sum to 0 in an array. 2.1. write a function that calculates input strings with operators         eg.  5 5 6  should output 35   4 answers
2013-03-21 21:55:45.477,i applied online via their online challenge website. after a few days  i received email from facebook asked if i d like to have phone interviews. i got two phone interviews  both of which are focused on algorithms   data structures. then after a few days  i got the chance to do an onsite interview. on that day  i met with four people  one was focused on culture fit  two were focused on coding  and the last one is testing my design skills.,the design questions are hard.   answer question
2013-04-28 22:51:59.173,my application was submitted through an internal referral  and i was contacted by the recruiter within a week. the recruiter was very helpful in providing tips on preparing the interview and the format of the interview. even though i didn t get an offer  the overall interview process was very pleasant. each interviewer is assigned to test on one or two specific skill set of yours. all the coding and design questions are fair interview questions  and the interviewers were all pretty friendly. i had an additional  practice  interview to prepare an interviewer to learn how to interview. also  most of the interviews had a shadow interviewer  but this seems to be the norm for all the companies i interviewed.,my interview with a manager  he asked me a real internal problem they have and asked me to propose a solution. the question is really interesting  but i feel it s a bit hard for an outsider to give an answer that s effective and not overly complicated   answer question
2013-03-31 16:57:50.367,career fair  30 min interview a week after.,print a tree level by level   1 answer
2013-01-30 19:47:11.083,1 phone round interview and 1 onsite interview. onsite had 2 coding round interview  1 manager interview and 1 design interview.,easy questions. it is not up to standard of other companies like google microsoft  amazon  vmware  foursquare  tumblr. don t know how they decide with those easy questions. anyone can write flawless code with those questions. the design round interview was more like a stress interview where the chinese interviewer was shouting.   1 answer
2014-04-17 18:26:43.05,quick hiring process   first interview is all technical. it will be all on algorithms and memory complexity.,i don t recall  was a while ago.   answer question
2013-01-18 07:23:12.733,phone  3 rounds on site  several rounds culture  profession problems are neither hard nor tricky. the biggest challenge is offensive chinese interviewer. if they show disregard of your question about the interview problem  don t be frustrated  keep asking what you want to know. if you give up asking  you may lose some important information that you should check with them at first. and when they are picky about your code  or when they indicate that there are bugs in your code  check it carefully  fix as much as you can. and then try to let them discuss the remaining bugs  even if you can t find any more  and no matter how dictatorial they are. don t end up arguing with them on whether it s really a bug.,1  try to solve interview question as much as you can. 2  you may not be able to answer the question 100  correct. don t worry  try to explain you thinking process. 3  talk with your interviewer like you potential team mate in future. it would help you to communicate efficiently.   answer question
2013-11-11 15:01:15.827,i was referred by a college friend. the whole precess was about 3 weeks  excluding time to get visa  christmas and new year holidays . interview details started with a friendly talk with the recruiter  had 1 phone screen and then 4 on site interviews   1 lunch interview. everyone was was very smart and kind of friendly during the interview.,i was applying for backend service engineer  but got a client side design question during interview.   answer question
2013-02-13 21:14:49.123,all interviewers are very kind. it doesn t matter to make small mistakes during interview  interviewers are willing to give some hints to help you correct it. it is always good not to stuck at some point. i got my first interview from topcoder  that was a in person interview  one algorithm question in 3 different difficulty levels. i waited for 2 months to get my second interview  it was a 45 min phone interview  2 algorithm questions. it took about 30 mins to finish the coding phase  then i asked some questions about fb culture and backend engineering team. then the christmas came  i got feedback of 2nd interview in early january  which is positive  so they decided to flew me to menlo park for onsite interview. the process was quick  they pay for the flight and hotel. there were 5 rounds of onsite interviews    2 coding interviews  both were testing how quick and accurate interviewee can solve the problem. problem is not very difficult  some can be found at glassdoor here.   1 backend system design  interview asked me to explain one of the backend systems i designed. during the interview  he raised a lot of questions about the system  mostly about scalability  reliability and performance.   1 client side system design  asked to design a client side component.   1 half behavior and half coding interview it was pleasant experience to interview with facebook   ,No Question
Date, Experience, Questions
2013-02-16 08:02:52.217,the interview process was pleasant. i had four interviews  1 half coding and half cultural fit  one design  two coding interviews. none of the coding questions was difficult. the recruiter sent you links for coding preparations. if you did you homework  then you would have seen the questions there. i had the feeling that they wanted you to code fast  neat and bug free.,the design interview process was a little difficult. i kept saying my thoughts. however  the interviewer was silent most of the time. i didn t get much hint on which directions to go.   answer question
2013-02-03 22:04:45.8,contacted by a recruiter to have a general discussion of my career goals. when she learned that i had other offers  the process was expedited. went through a phone screen and then was brought onsite. the interviewers were all very friendly  didn t feel like i was being judged  lots of positive energy from the interviewers. the coding questions weren t particularly difficult  though the pirate design interview was more challenging fun.,design a facebook travel app.   answer question
2013-03-06 11:20:13.89,after being contacted by the recruiter  i had a technical phone interview  and was then flown on site for a detailed interview. the overall experience was excellent  with enthusiastic  encouraging people. all accommodation and transportation costs were covered. the interviews were of one of the following types  coding  cultural fit or architectural design.,how would you query for all the places near a given coordinate  the focus is on how to scale this to a large number of places while keeping response time to within acceptable user expectacions.   answer question
2013-09-08 02:23:08.323,2 phone questions,general algorithm questions on the more difficult side.   answer question
2013-03-19 19:12:46.55,similar to any other review on this site.,calculate the square root.   answer question
2012-12-05 15:15:41.057,i was participating in facebook midwest regional hackathon  and got contacted by the recruiter shortly thereafter at my university. we scheduled the first phone interview  which was a technical interview. the questions included printing binary search tree in reverse  finding k th largest element in o n  without modifying the node  and then same k th largest element in log n  time keeping the size of the subtree in each node., reverse  of the problem if finding k th smallest element in a tree  i had to find k th largest.   4 answers
2013-04-03 10:10:50.467,had brief phone conversation with interviewer initially  who scheduled a technical interview with an engineer working at facebook hq. the second technical interview was fairly relaxed  i was asked to solve two problems using collabedit.com  firstly  finding all the anagrams in an array of strings  secondly  finding the number of ways a given score could be reached for a game with 3 different ways of scoring  e.g. 3  5 and 10 points . after the phone interview i was offered an onsite interview in at menlo park  travel expenses paid for . the interview day involved 4 back to back interviews with different engineers. the questions varied in complexity and required answers to be given on a white board. those i can remember was implementing combinations n  k   printing a binary tree l r  and implementing a comparator function to sort files based on a certain naming convention. i found it difficult to make any personal connections with my interviewers  they all seemed rushed and uninterested in striking up conversation   it was not an enjoyable experience. indeed  my first interviewer was clearly more interested in what he was working on as he arrived  20minutes late.,providing an algorithm for combinations n  k   not because of it s complexity  just because it took my the majority of the interview to understand that this was the problem i was solving   it was not made very clear at all.   3 answers
2012-11-16 14:26:53.973,submit the cv online and they contacted me after couple of days and set up an interview.,add two binary numbers represents in strings  those could be large values.   3 answers
2012-11-26 02:27:46.943,sent resume through campus career fair. they set up a phone interview within a week. i was called for on site interviews at menlo park after a few days. three interviews  lunch and campus tour  followed by two tech talks of sorts. the questions were fairly simple. basic trees  recursion  order of complexity etc.,i m not allowed to reveal question due to an nda.   answer question
2013-02-15 11:14:43.453,i met the recruiter in an event hosted by the university  and then send her my application. in one week  they schedule an interview for me. it was 1 1 phone interview  purely technical. the interviewer asked me some small algorithm problems  and then asked me to write code. sometimes they will ask you to optimize your first solution and  also  write the optimized code. they are very friendly  it s ok to ask for some hints and fix some minor bugs in code. i had two phases of interviews  same style  and then got the offer.,i cannot disclose it due to the confidential policy.   answer question
Date, Experience, Questions
2012-11-26 23:18:25.953,five interviews  talked about a past project and deep dived into my thinking about it. design a probabilistic english language word tokenizer. design a data processing infrastructure for petabytes of data and estimate the cost   perf characteristics of the system. permutate ways to count up to a number using a set of potential constituents. how to efficiently choose numbers from a set and prove that the solution is the big o optimal solution.,i was asked to mathematically prove the big o bounds of an algorithm. i was a little rusty with my math  but my interviewer helped me and i got it.   answer question
2012-10-09 14:45:40.643,i was cold called by a recruiter and offered a technical interview. i scheduled the interview  but in the meantime  i received an offer from another company  and canceled the interview. later  i decided to re apply for the same position and the process continued where it was left. i was interviewed by phone and asked to complete a coding assignment. as i discovered later  this assignment appears here as one of the questions. later  i was notified i passed the phone screening and was invited for an on site interview. there was a total of 4 interviews  including three coding interviews. even though most of the questions appeared on this site  i did not do very well in the coding part  thus  as expected  did not receive the offer. throughout the entire process  the hiring staff was extremely helpful and provided lots of information regarding the position  and the interviewing process itself. the recruiter also organized a phone call with on of the engineers to help me learn more about the position i was applying for. while at menlo park  i was accompanied by the recruiter and she showed me all around the campus.,none of the questions were difficult  or unexpected. most of them appear on this site.   1 answer
2012-10-23 19:03:51.803,i had one phone interview  before i was invited to on site interview on their new office in menlo park. they paid for all the expenses incurred during the trip  hotel  transportation  food  and any other non personal expenses  the on site event lasted from 9 am to 4 pm. it started with a breakfast on one of their micro kitchen located on every floor of their building  and soon after the breakfast every candidate was taken to a room where they took three 45 minutes interview with facebook engineers. one was behavioral  and 2 were technical. in a behavioral interview  interviewer will look at your resume and ask you couple of questions related to it  so make sure you are able to talk about whatever you put on your resume. two technical interview is mainly coding on a whiteboard. they will ask some basic question like  why did you choose facebook  at the very beginning  but the majority of your time there will be spent coding on a whiteboard. after the interviews  candidates are taken to a lunch on one of the cafeteria on their campus. i really loved the food there  and they have lot of different choices  italian  chinese  grills  ... . after lunch there was 45 minute tour around the facebook campus. the event concluded with two tech talks  one backend and one frontend  and q a session overall it was a great experience.,i am not allowed to share questions here  signed nda    answer question
2013-01-15 13:04:38.313,after a phone interview from the recruiter  i had a rather easy skype technical interview  3 algorithmic questions  answered all of them correctly . within 2 weeks i was informed that i was approved for an onsite interview in palo alto hq. there i had 4 consecutive interviews  ninja  pirate  jedi  ninja . ninja interviews require coding in board practice   quite difficult since if you answer correctly in one of them they ask something else. jedi was related to my phd. pirate was the most difficult one as there were no right wrong answer and questions were related to database design and overall facebook feature design. the interviewers were very friendly and helpful. in overall  a great experience ,no unexpected questions.   answer question
2013-02-09 01:44:51.94,first part was solving a timed coding challenge from interviewstreet website  then i got a phone call to schedule a phone interview. the phone interview consisted of 3 algorithmic problems to be solved in a shared text editor. after this round  about 2 months later i went for onsite interviews. there were 3 interview  each 45 minutes long  with no pause between them. mainly algorithm and data structs problems  backtracking  bst  dynamic programming ,algorithmic puzzles  dynamic programming   answer question
2013-02-22 04:34:28.94,no phone screen. one on site in ny  one in ca. both about 5 hours. very pleasant experience. people were friendly and engaging.,smallest missing natural number in a linked list in linear time without a hash table.   1 answer
2012-10-22 06:30:01.063,nothing exciting here  phone screen and than invite for onsite interview. most coding questions you can probably get out of the programming interviews exposed books. really un impressed with any real creativity there. there was an architecture question during the on site which was fun and interesting  but all the coding questions were a waste of time  especially when the person interviewing did not even know the answer to his own question. overall impressions  campus is beautiful  the people i met were not to the caliper i thought they would be.. seemed like more talent was at amazon or google.,all the coding question can be found in programming interviews exposed books and websites  they are language agnostic  which is nice.   of the interviewers not only wanted a correct answer  but  his  answer which was actually largely inefficient  but at least he knew the answer on that one...   answer question
2013-09-19 09:08:24.89,the process was fast and challenging. phone interview  then remote technical interview with live coding through a web code share site. after passing those rounds i was invited to onsite interview in menlo park. the onsite interview involved 4 different people  with a lunch break. i am in my mid 30 s in age  and i must say i felt like the old guy at the club. my interviewers were all younger than me  and had a palpable air of superiority. i felt like i nailed each of the interviews  but was not extended an offer with  you struggled on one of the interviews  as the only explanation. its hard for me shake the thought that it was more work culture than work skill that prevented me from receiving an offer. all in all  no complaints. it was a fun and challenging experience and i ended up with a better job in the long run.,string manipulation  trees  lists  sort  basic linear algebra...   2 answers
2012-06-22 02:35:57.413,got a mail from a recruiter asking me if i am interested. then he scheduled a coding interview on skype. they instructed me before this interview to go over all of the cs basics. i did the interview  was ok  and then i was invited to an on site interviews day. although i live outside of the us they had no problem flying me over  they paid for all expenses and arranged this whole thing in one week    . at the campus i had 4 interviews  1 x design  high level  interview. 1 x manager interview  we talked a lot about the product s   company s culture and my background.  and a short coding questions in the end  2 x white board coding interviews. after the first two interviews i had lunch with this extremely nice recruiter and she also gave me a tour in the campus which was really cool. couple of days after the on site day i was contacted and they told me that they need to interview me some more because there was a miss match within the feedbacks i got. we set up another session of two consecutive skype coding interviews which were really good and after couple of days i was informed that they want to send me an offer     total 7 interviews. 5 of them were coding. tips    get extremely comfortable with cs undergrad material  classic algorithms  data structures  sorting  string manipulations      lists  trees  basic linear algebra  working with large data sets. don t only read about these topics   make sure you can code it  fast and accurate   in the skype phone interviews they asked me to write the code in http   collabedit.com.  i am not allowed to disclose the specific questions... sorry    if you are reading this review then you are on the right track   i practiced only by answering questions which were posted on this site. i first tried to solve them alone  when stuck i checked the answers section and on stackoverflow.   make sure you are well familiar with this company and its product. it will come up in every interview and especially in the manager interview. be ready to give great answers on  why facebook     i think all 7 interviewers asked me this question and it s really important to them.   for non us residents   make sure you arrive to the bay area couple of days before so you ll be able to rest and beat the jet leg. i ve arrived 24 hours before  couldn t sleep because of the excitement and jet leg  i think that being really tired  especially after lunch  affected my performances. bottom line   challenging for a position at fb is huge and you have to invest a lot of time and effort into it. at least that was the case for me  i studied real hard and almost didn t make it.,i had 4 consecutive interviews  first one was a general talk about my experience  second was to write a json beautifer  third was to design their newsfeed  and last was to write a program that prints all subsets of size k of a given set with n integers.   1 answer
2013-03-05 02:24:01.333,a recruiter has contacted me through linked in  asked whether i ll be interested to work for them  then had a talk about why would i like to work for them and i replied  that i would like to work with the best engineers. afterward i had a phone interview with some engineer  asked me to write binary search  when i finished  he asked me to write binary search on a shifted array  10 20 1 2 3 4 . wrote that and then asked me to find the offset  2  in log n. i guess i did that ok and then i was invited to onsite interview.,No Question
Date, Experience, Questions
2012-09-02 11:05:39.59,after i solved a puzzle through interviewstreet.com  a recruiter contacted me by e mail and we set up an introductory phone call  15 min . she seemed really nice  she asked me to evaluate my knowledge on several technologies and sublects like c    perl  algorithms data structures  .net framework etc. she immediately told me that she was going to schedule a technical interview with an engineer. the engineer called me several days later and asked me to solve together an algorithmic problem via a workspace sharing website. we could both write code simultaneously and see each other s work. the question wasn t hard and although i had a pretty good idea how to solve the task  i wasn t very smooth and made several mistakes. maybe because it was my first technical interview ever. bottom line  i liked their attitude and they did a good job. it was my fault that i didn t go to a second interview and i ve learnt my lessons. it was a very good experience.,write a function that finds the square root of a decimal number.   4 answers
2013-09-27 07:12:42.583,i had a great feeling of solid communication with recruiters. the recruiters kept me accurately informed about interview progress. in order to establish an appropriate level of compensation  they seek information about my current employment without being invasive. i have felt interview process can be described by integrity and maturity  making facebook a great place to work. this is in stark difference with my experience i have interviewing for other companies  namely google  where after i passed the technical interviews  the recruiters pushed for very detailed compensation information  even though they in the end failed to provide an offer  missing deadlines in communication causing me to miss a competitive exploding offer.,what would be the most interesting job description   design end 2 end  facebook s messaging infrastructure .   answer question
2012-07-23 11:25:31.223,applied their careers page  got a response within 3 days. i was asked some qs about my education and work ex  then was asked to fill up a questionnaire was given a choice of phone interview or on campus  i scheduled on campus  cleared that than had a full day  interview.,none of the qs were unexpected.   1 answer
2014-02-06 12:37:39.683,i was referred by a friend. got a phone call within 2 days from a recruiter. an interview was set up with the hiring manager of the team i interviewed for. standard data structures and algorithms screen. passed that pretty easily. i had 2 more phone calls and one onsite. overall pretty pleasant experience.,not that difficult but was asked to compute the number of ways to make change for 100 dollars when an arbitrary coin from the set  5c  10c  25c  has to be the smallest amount of change given.   answer question
2012-08-12 18:56:27.087,initial communication was through a recruiter  who reached out unprompted via linkedin. after chatting with the recruiter briefly over the phone  she quickly set me up for a phone interview  which was not that difficult unexpected. this was followed by a half day on site interview  which involved lunch followed by meeting with four separate employees four 45 60 minutes each. interviews were back to back  and the last interviewer escorted me back to the lobby.,the initial question  writing a function to calculate a square root  ended up being the most difficult because it threw me off. i knew there was a good iterative method for doing so  but could not recall newton s method in the moment  and i sadly let this nagging thought get in the way of my ability to work through the problem. my failure to perform well on that question set a negative tone for the rest of the interview  since each interviewer after the first can see notes from the previous interviewers.   9 answers
